"","NDVI","Time","Type"
"185",1178.30340172858,2000-08-20,"none"
"186",1168.41760376197,2000-08-21,"none"
"187",1157.19975758485,2000-08-22,"none"
"188",1144.64444247302,2000-08-23,"none"
"189",1130.74961471639,2000-08-24,"none"
"190",1115.51661898675,2000-08-25,"none"
"191",1098.9501903185,2000-08-26,"none"
"192",1081.05844670164,2000-08-27,"none"
"193",1061.85287231138,2000-08-28,"none"
"194",1041.34829142475,2000-08-29,"none"
"195",1019.56283309962,2000-08-30,"none"
"196",996.517886716844,2000-08-31,"none"
"197",972.238048511287,2000-09-01,"none"
"198",946.751059241761,2000-09-02,"none"
"199",920.087733174284,2000-09-03,"none"
"200",892.2818785766,2000-09-04,"none"
"201",863.370209945079,2000-09-05,"none"
"202",833.392252207596,2000-09-06,"none"
"203",802.39023716787,2000-09-07,"none"
"204",770.408992477859,2000-09-08,"none"
"205",737.495823445135,2000-09-09,"none"
"206",703.700388001718,2000-09-10,"none"
"207",669.074565179442,2000-09-11,"none"
"208",633.672317454605,2000-09-12,"none"
"209",597.54954734141,2000-09-13,"none"
"210",560.763948629285,2000-09-14,"none"
"211",523.374852673869,2000-09-15,"none"
"212",485.443070164869,2000-09-16,"none"
"213",447.030728806347,2000-09-17,"none"
"214",408.201107356164,2000-09-18,"none"
"215",369.018466481253,2000-09-19,"none"
"216",329.547876894074,2000-09-20,"none"
"217",289.855045243088,2000-09-21,"none"
"218",250.006138236216,2000-09-22,"none"
"219",210.067605481119,2000-09-23,"none"
"220",170.106001529724,2000-09-24,"none"
"221",130.187807616565,2000-09-25,"none"
"222",90.3792535815171,2000-09-26,"none"
"223",50.746140466999,2000-09-27,"none"
"224",11.3536642779851,2000-09-28,"none"
"225",-27.7337586099175,2000-09-29,"none"
"226",-66.452663913444,2000-09-30,"none"
"227",-104.740709300565,2000-10-01,"none"
"228",-142.536841177115,2000-10-02,"none"
"229",-179.781457941254,2000-10-03,"none"
"230",-216.416569255368,2000-10-04,"none"
"231",-252.385950895737,2000-10-05,"none"
"232",-287.635294752272,2000-10-06,"none"
"233",-322.11235356364,2000-10-07,"none"
"234",-355.767079987367,2000-10-08,"none"
"235",-388.551759619834,2000-10-09,"none"
"236",-420.421137597347,2000-10-10,"none"
"237",-451.332538426946,2000-10-11,"none"
"238",-481.245978713811,2000-10-12,"none"
"239",-510.124272471465,2000-10-13,"none"
"240",-537.933128720945,2000-10-14,"none"
"241",-564.641241106111,2000-10-15,"none"
"242",-590.22036927377,2000-10-16,"none"
"243",-614.645411789761,2000-10-17,"none"
"244",-637.894470384949,2000-10-18,"none"
"245",-659.948905348704,2000-10-19,"none"
"246",-680.793381911401,2000-10-20,"none"
"247",-700.415907481977,2000-10-21,"none"
"248",-718.807859631379,2000-10-22,"none"
"249",-735.964004737912,2000-10-23,"none"
"250",-751.88250723585,2000-10-24,"none"
"251",-766.564929434251,2000-10-25,"none"
"252",-780.016221898542,2000-10-26,"none"
"253",-792.244704413155,2000-10-27,"none"
"254",-803.262037569139,2000-10-28,"none"
"255",-813.083185046194,2000-10-29,"none"
"256",-821.726366683994,2000-10-30,"none"
"257",-829.213002462757,2000-10-31,"none"
"258",-835.567647537849,2000-11-01,"none"
"259",-840.817918497689,2000-11-02,"none"
"260",-844.994411038147,2000-11-03,"none"
"261",-848.130609270224,2000-11-04,"none"
"262",-850.262786900626,2000-11-05,"none"
"263",-851.429900547207,2000-11-06,"none"
"264",-851.673475472834,2000-11-07,"none"
"265",-851.037484042034,2000-11-08,"none"
"266",-849.568217224917,2000-11-09,"none"
"267",-847.314149491918,2000-11-10,"none"
"268",-844.325797461302,2000-11-11,"none"
"269",-840.655572678556,2000-11-12,"none"
"270",-836.357628923187,2000-11-13,"none"
"271",-831.487704453572,2000-11-14,"none"
"272",-826.102959614775,2000-11-15,"none"
"273",-820.261810247129,2000-11-16,"none"
"274",-814.023757345282,2000-11-17,"none"
"275",-807.449213428073,2000-11-18,"none"
"276",-800.599326088891,2000-11-19,"none"
"277",-793.535799204456,2000-11-20,"none"
"278",-786.320712286717,2000-11-21,"none"
"279",-779.016338468195,2000-11-22,"none"
"280",-771.684961615317,2000-11-23,"none"
"281",-764.388693067216,2000-11-24,"none"
"282",-757.189288499103,2000-11-25,"none"
"283",-750.147965409493,2000-11-26,"none"
"284",-743.325221729554,2000-11-27,"none"
"285",-736.780656050372,2000-11-28,"none"
"286",-730.572789960164,2000-11-29,"none"
"287",-4470.6889575264,2000-11-30,"none"
"288",-3793.95635194057,2000-12-01,"none"
"289",-3175.87153124113,2000-12-02,"none"
"290",-2614.05638757642,2000-12-03,"none"
"291",-2106.08572863221,2000-12-04,"none"
"292",-1649.49612923294,2000-12-05,"none"
"293",-1241.79470749201,2000-12-06,"none"
"294",-880.467800181464,2000-12-07,"none"
"295",-562.989512485777,2000-12-08,"none"
"296",-286.830117872149,2000-12-09,"none"
"297",-49.4642844377353,2000-12-10,"none"
"298",151.620895208408,2000-12-11,"none"
"299",318.918092715006,2000-12-12,"none"
"300",454.892172778148,2000-12-13,"none"
"301",561.972882444867,2000-12-14,"none"
"302",642.547820495816,2000-12-15,"none"
"303",698.95570548984,2000-12-16,"none"
"304",733.479960023918,2000-12-17,"none"
"305",748.342627684331,2000-12-18,"none"
"306",745.6986380465,2000-12-19,"none"
"307",727.630433920543,2000-12-20,"none"
"308",696.142973845587,2000-12-21,"none"
"309",653.159121606315,2000-12-22,"none"
"310",600.515433288346,2000-12-23,"none"
"311",539.958351105432,2000-12-24,"none"
"312",473.140811926576,2000-12-25,"none"
"313",401.6192771077,2000-12-26,"none"
"314",326.851188893831,2000-12-27,"none"
"315",250.192857310281,2000-12-28,"none"
"316",172.897780106058,2000-12-29,"none"
"317",96.1153969526423,2000-12-30,"none"
"318",20.8902777471615,2001-01-01,"none"
"319",-51.8382564865723,2001-01-01,"none"
"320",-121.236082946632,2001-01-02,"none"
"321",-186.573800832758,2001-01-03,"none"
"322",-247.225835051135,2001-01-04,"none"
"323",-302.669126635437,2001-01-06,"none"
"324",-352.481417944841,2001-01-06,"none"
"325",-396.339141946456,2001-01-07,"none"
"326",-434.014926099746,2001-01-08,"none"
"327",-465.374722543145,2001-01-09,"none"
"328",-490.374577422885,2001-01-10,"none"
"329",-509.057053305831,2001-01-12,"none"
"330",-521.547319675857,2001-01-12,"none"
"331",-528.048927522461,2001-01-13,"none"
"332",-528.839284994033,2001-01-14,"none"
"333",-524.264851992849,2001-01-15,"none"
"334",-514.736072446163,2001-01-17,"none"
"335",-500.722063782578,2001-01-18,"none"
"336",-482.745083878906,2001-01-18,"none"
"337",-461.374796420939,2001-01-19,"none"
"338",-437.222356229203,2001-01-20,"none"
"339",-410.934336651164,2001-01-21,"none"
"340",-383.186521598692,2001-01-23,"none"
"341",-354.677585222687,2001-01-23,"none"
"342",-326.122682557886,2001-01-24,"none"
"343",-298.246974744423,2001-01-25,"none"
"344",-271.779112633354,2001-01-26,"none"
"345",-247.44470271189,2001-01-27,"none"
"346",-225.959779344174,2001-01-29,"none"
"347",-208.024307306439,2001-01-29,"none"
"348",-194.315738510547,2001-01-30,"none"
"349",-185.482646651994,2001-01-31,"none"
"350",-182.138463285442,2001-02-01,"none"
"351",-184.855338536399,2001-02-03,"none"
"352",-194.158149279858,2001-02-04,"none"
"353",-210.51867718482,2001-02-04,"none"
"354",-234.349978510897,2001-02-05,"none"
"355",-266.000966972923,2001-02-06,"none"
"356",-305.751230352674,2001-02-07,"none"
"357",-353.806100831284,2001-02-09,"none"
"358",-410.291998262065,2001-02-09,"none"
"359",-475.252064775165,2001-02-10,"none"
"360",-548.6421082346,2001-02-11,"none"
"361",-630.326871134411,2001-02-12,"none"
"362",-720.076640539612,2001-02-13,"none"
"363",-817.564213646779,2001-02-15,"none"
"364",-922.362232461863,2001-02-15,"none"
"365",-1033.94089997486,2001-02-16,"none"
"366",-1151.66608905075,2001-02-17,"none"
"367",-1274.79785406169,2001-02-18,"none"
"368",-1402.48935405761,2001-02-20,"none"
"369",-1533.78619501386,2001-02-21,"none"
"370",-1667.62619741214,2001-02-21,"none"
"371",-1802.83959410388,2001-02-22,"none"
"372",-1938.14966208189,2001-02-23,"none"
"373",-2072.1737904457,2001-02-24,"none"
"374",-2203.4249854963,2001-02-26,"none"
"375",-2330.31381253772,2001-02-27,"none"
"376",-2451.15077260209,2001-02-27,"none"
"377",-2564.14911095307,2001-02-28,"none"
"378",-2667.42805286788,2001-03-01,"none"
"379",-2759.01646084796,2001-03-02,"none"
"380",-2836.85690607324,2001-03-04,"none"
"381",-2898.81014559393,2001-03-04,"none"
"382",-2942.65999545358,2001-03-05,"none"
"383",-2966.11858865883,2001-03-06,"none"
"384",-2966.83200566108,2001-03-07,"none"
"385",-2942.38626379672,2001-03-09,"none"
"386",-2890.31365094414,2001-03-10,"none"
"387",-2808.09938751038,2001-03-10,"none"
"388",-2693.18859975205,2001-03-11,"none"
"389",-2542.99358637039,2001-03-12,"none"
"390",-2354.90135930941,2001-03-13,"none"
"391",-2126.28143871274,2001-03-15,"none"
"392",-1854.49388109129,2001-03-16,"none"
"393",-1536.89751889053,2001-03-16,"none"
"394",-783.963119400937,2001-03-17,"none"
"395",-748.893146405598,2001-03-18,"none"
"396",-713.131172955801,2001-03-19,"none"
"397",-676.71190757979,2001-03-21,"none"
"398",-639.671515187881,2001-03-21,"none"
"399",-602.047552254353,2001-03-22,"none"
"400",-563.878898287587,2001-03-23,"none"
"401",-525.205683745934,2001-03-24,"none"
"402",-486.069214566183,2001-03-26,"none"
"403",-446.511893480953,2001-03-27,"none"
"404",-406.577138309736,2001-03-27,"none"
"405",-366.309297416951,2001-03-28,"none"
"406",-325.753562537769,2001-03-29,"none"
"407",-284.955879180124,2001-03-30,"none"
"408",-243.962854817701,2001-04-01,"none"
"409",-202.821665095141,2001-04-02,"none"
"410",-161.579958272258,2001-04-02,"none"
"411",-120.285758138978,2001-04-03,"none"
"412",-78.9873656373923,2001-04-04,"none"
"413",-37.7332594309271,2001-04-05,"none"
"414",3.42800433595659,2001-04-07,"none"
"415",44.4478928416771,2001-04-08,"none"
"416",85.2779977071015,2001-04-08,"none"
"417",125.870136181592,2001-04-09,"none"
"418",166.176452145676,2001-04-10,"none"
"419",206.14951668028,2001-04-12,"none"
"420",245.742427953417,2001-04-13,"none"
"421",284.908910176067,2001-04-13,"none"
"422",323.603411381298,2001-04-14,"none"
"423",361.781199782868,2001-04-15,"none"
"424",399.39845847303,2001-04-16,"none"
"425",436.412378222791,2001-04-18,"none"
"426",472.781248152542,2001-04-19,"none"
"427",508.464544045793,2001-04-19,"none"
"428",543.423014084517,2001-04-20,"none"
"429",577.618761790712,2001-04-21,"none"
"430",611.015325965569,2001-04-22,"none"
"431",643.577757424969,2001-04-24,"none"
"432",675.272692337801,2001-04-25,"none"
"433",706.068421981993,2001-04-25,"none"
"434",735.934958741905,2001-04-26,"none"
"435",764.844098180087,2001-04-27,"none"
"436",792.769477026043,2001-04-28,"none"
"437",819.686626934871,2001-04-30,"none"
"438",845.57302387908,2001-04-30,"none"
"439",870.408133047835,2001-05-01,"none"
"440",894.173449139092,2001-05-02,"none"
"441",916.852531941533,2001-05-03,"none"
"442",938.43103711511,2001-05-05,"none"
"443",958.89674209094,2001-05-06,"none"
"444",978.239567023635,2001-05-06,"none"
"445",996.451590741471,2001-05-07,"none"
"446",1013.52706165249,2001-05-08,"none"
"447",1029.46240357718,2001-05-09,"none"
"448",1044.25621649134,2001-05-11,"none"
"449",1057.90927217532,2001-05-12,"none"
"450",1070.42450477885,2001-05-12,"none"
"451",1081.8069963234,2001-05-13,"none"
"452",1092.06395717683,2001-05-14,"none"
"453",1101.20470154772,2001-05-15,"none"
"454",1109.2406180593,2001-05-17,"none"
"455",1116.18513547544,2001-05-17,"none"
"456",1122.05368366333,2001-05-18,"none"
"457",1126.8636498894,2001-05-19,"none"
"458",1130.63433055691,2001-05-20,"none"
"459",1133.38687850523,2001-05-22,"none"
"460",1135.14424600167,2001-05-23,"none"
"461",1135.93112356804,2001-05-23,"none"
"462",1135.77387479422,2001-05-24,"none"
"463",1134.70046730133,2001-05-25,"none"
"464",1132.74040002673,2001-05-26,"none"
"465",1129.92462701227,2001-05-28,"none"
"466",1126.28547788602,2001-05-29,"none"
"467",1121.85657523612,2001-05-29,"none"
"468",1116.67274908285,2001-05-30,"none"
"469",1110.76994866257,2001-05-31,"none"
"470",1104.18515174384,2001-06-01,"none"
"471",1096.95627170194,2001-06-03,"none"
"472",1089.12206258376,2001-06-04,"none"
"473",1080.72202239994,2001-06-04,"none"
"474",1071.79629488551,2001-06-05,"none"
"475",1062.38556997382,2001-06-06,"none"
"476",1052.53098323187,2001-06-08,"none"
"477",1042.27401450751,2001-06-09,"none"
"478",1031.65638604069,2001-06-09,"none"
"479",1020.71996029234,2001-06-10,"none"
"480",1009.50663774459,2001-06-11,"none"
"481",998.058254926358,2001-06-12,"none"
"482",986.416482917122,2001-06-14,"none"
"483",974.622726580459,2001-06-15,"none"
"484",962.718024776816,2001-06-15,"none"
"485",950.742951802221,2001-06-16,"none"
"486",938.737520296216,2001-06-17,"none"
"487",926.741085858421,2001-06-18,"none"
"488",914.792253608438,2001-06-20,"none"
"489",902.928786918624,2001-06-21,"none"
"490",891.187518543498,2001-06-21,"none"
"491",879.604264363138,2001-06-22,"none"
"492",868.213739951024,2001-06-23,"none"
"493",857.049480169347,2001-06-25,"none"
"494",846.143761986798,2001-06-26,"none"
"495",835.527530705387,2001-06-26,"none"
"496",825.230329773936,2001-06-27,"none"
"497",815.280234356457,2001-06-28,"none"
"498",805.703788813831,2001-06-29,"none"
"499",796.525948246976,2001-07-01,"none"
"500",787.770024239135,2001-07-02,"none"
"501",779.457634923943,2001-07-02,"none"
"502",771.608659494713,2001-07-03,"none"
"503",764.241197258837,2001-07-04,"none"
"504",757.371531329424,2001-07-05,"none"
"505",751.014097034257,2001-07-07,"none"
"506",745.181455109983,2001-07-08,"none"
"507",739.884269737048,2001-07-08,"none"
"508",735.131291458409,2001-07-09,"none"
"509",730.92934501248,2001-07-10,"none"
"510",727.283322098083,2001-07-12,"none"
"511",724.196179076512,2001-07-13,"none"
"512",721.668939603145,2001-07-13,"none"
"513",719.700702168373,2001-07-14,"none"
"514",718.288652515062,2001-07-15,"none"
"515",717.428080887284,2001-07-16,"none"
"516",717.112404052722,2001-07-18,"none"
"517",717.333192028978,2001-07-19,"none"
"518",718.08019943206,2001-07-19,"none"
"519",719.341401353557,2001-07-20,"none"
"520",721.103033661581,2001-07-21,"none"
"521",723.349637609298,2001-07-22,"none"
"522",726.064108624084,2001-07-24,"none"
"523",729.227749139739,2001-07-25,"none"
"524",732.820325324125,2001-07-25,"none"
"525",736.820127544788,2001-07-26,"none"
"526",741.20403440584,2001-07-27,"none"
"527",745.947580180509,2001-07-28,"none"
"528",751.025025455348,2001-07-30,"none"
"529",756.409430794243,2001-07-31,"none"
"530",762.072733222905,2001-07-31,"none"
"531",767.985825327753,2001-08-01,"none"
"532",774.118636756757,2001-08-02,"none"
"533",780.440217904077,2001-08-04,"none"
"534",786.918825555205,2001-08-05,"none"
"535",793.522010264737,2001-08-05,"none"
"536",800.216705234988,2001-08-06,"none"
"537",806.969316460272,2001-08-07,"none"
"538",813.745813899022,2001-08-08,"none"
"539",820.511823433792,2001-08-10,"none"
"540",827.232719377767,2001-08-11,"none"
"541",833.873717285599,2001-08-11,"none"
"542",840.399966826167,2001-08-12,"none"
"543",846.776644475425,2001-08-13,"none"
"544",852.969045788485,2001-08-14,"none"
"545",858.942677011933,2001-08-16,"none"
"546",864.663345799663,2001-08-17,"none"
"547",870.097250798522,2001-08-17,"none"
"548",875.211069873683,2001-08-18,"none"
"549",879.972046747806,2001-08-19,"none"
"550",884.348075832888,2001-08-21,"none"
"551",888.30778503902,2001-08-22,"none"
"552",891.820616350237,2001-08-22,"none"
"553",894.856903964063,2001-08-23,"none"
"554",897.387949798392,2001-08-24,"none"
"555",899.386096176824,2001-08-25,"none"
"556",900.824795511561,2001-08-27,"none"
"557",901.678676811434,2001-08-28,"none"
"558",901.923608851508,2001-08-28,"none"
"559",901.536759850031,2001-08-29,"none"
"560",900.496653508199,2001-08-30,"none"
"561",898.783221278269,2001-08-31,"none"
"562",896.377850735954,2001-09-02,"none"
"563",893.263429943765,2001-09-03,"none"
"564",889.42438770295,2001-09-03,"none"
"565",884.846729602913,2001-09-04,"none"
"566",879.518069788499,2001-09-05,"none"
"567",873.427658377171,2001-09-07,"none"
"568",866.566404469894,2001-09-08,"none"
"569",858.926894711535,2001-09-08,"none"
"570",850.503407368594,2001-09-09,"none"
"571",841.291921904184,2001-09-10,"none"
"572",831.2901240423,2001-09-11,"none"
"573",820.497406325582,2001-09-13,"none"
"574",808.914864182797,2001-09-14,"none"
"575",796.545287534383,2001-09-14,"none"
"576",783.393147976205,2001-09-15,"none"
"577",769.464581593602,2001-09-16,"none"
"578",754.767367469285,2001-09-17,"none"
"579",739.310901960216,2001-09-19,"none"
"580",723.106168829713,2001-09-20,"none"
"581",706.165705332014,2001-09-20,"none"
"582",688.503564357226,2001-09-21,"none"
"583",670.135272754898,2001-09-22,"none"
"584",651.077785964534,2001-09-24,"none"
"585",631.349439090931,2001-09-25,"none"
"586",610.969894571618,2001-09-26,"none"
"587",589.960086592371,2001-09-26,"none"
"588",568.342162415309,2001-09-27,"none"
"589",546.139420791953,2001-09-28,"none"
"590",523.376247641082,2001-09-30,"none"
"591",500.078049178301,2001-10-01,"none"
"592",476.271182690464,2001-10-01,"none"
"593",451.98288515424,2001-10-02,"none"
"594",427.241199903258,2001-10-03,"none"
"595",402.074901553196,2001-10-04,"none"
"596",376.513419398317,2001-10-06,"none"
"597",350.586759496579,2001-10-07,"none"
"598",324.325425663486,2001-10-07,"none"
"599",297.760339597262,2001-10-08,"none"
"600",270.922760359725,2001-10-09,"none"
"601",243.844203438409,2001-10-11,"none"
"602",216.556359616091,2001-10-12,"none"
"603",189.09101387382,2001-10-13,"none"
"604",161.479964552841,2001-10-13,"none"
"605",133.754942999564,2001-10-14,"none"
"606",105.947533915837,2001-10-15,"none"
"607",78.0890966342394,2001-10-17,"none"
"608",50.210687535069,2001-10-18,"none"
"609",22.3429838179213,2001-10-18,"none"
"610",-5.4837911633584,2001-10-19,"none"
"611",-33.2399407986199,2001-10-20,"none"
"612",-60.8963661536777,2001-10-21,"none"
"613",-88.4246347444185,2001-10-23,"none"
"614",-115.797046966679,2001-10-24,"none"
"615",-142.986700002691,2001-10-24,"none"
"616",-169.967549032446,2001-10-25,"none"
"617",-196.714465586126,2001-10-26,"none"
"618",-223.203292882178,2001-10-27,"none"
"619",-249.410898004276,2001-10-29,"none"
"620",-275.315220779627,2001-10-30,"none"
"621",-300.8953192306,2001-10-30,"none"
"622",-326.13141148146,2001-10-31,"none"
"623",-351.004914012238,2001-11-01,"none"
"624",-375.498476162182,2001-11-03,"none"
"625",-399.59601079601,2001-11-04,"none"
"626",-423.28272105704,2001-11-05,"none"
"627",-446.545123142587,2001-11-05,"none"
"628",-469.371065048125,2001-11-06,"none"
"629",-491.7497412384,2001-11-07,"none"
"630",-513.671703215032,2001-11-09,"none"
"631",-535.128865961946,2001-11-10,"none"
"632",-556.114510261541,2001-11-10,"none"
"633",-576.623280886248,2001-11-11,"none"
"634",-596.651180681822,2001-11-12,"none"
"635",-616.195560570237,2001-11-13,"none"
"636",-635.255105511675,2001-11-15,"none"
"637",-653.829816476476,2001-11-16,"none"
"638",-671.920988489175,2001-11-16,"none"
"639",-689.531184817848,2001-11-17,"none"
"640",-706.664207392847,2001-11-18,"none"
"641",-723.325063549689,2001-11-20,"none"
"642",-739.519929201164,2001-11-21,"none"
"643",-755.256108553886,2001-11-22,"none"
