,DayOfYear,DetailedQA,EVI,NDVI,RelativeAzimuth,SolarZenith,SummaryQA,ViewZenith,cluster,millis,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,system:index,Timestamp,Jdate
0,0.0002948578256929849,1.4328224657949122,0.12293553885829721,0.18449319760574184,0.7985032598551116,0.02507897625727362,7.134713676767734e-05,0.10482084613921423,0,950832000000,0.08877102674378969,0.08686406998341882,0.07418116181674256,0.04218422384825618,2000_02_18,2000-02-18,2451592.5
1,0.0004272061979057608,0.8840564976928416,0.13423821799976718,0.17509507455156284,0.8718216589377911,0.021608500496498744,7.368442689498663e-05,0.12484458231404776,0,952214400000,0.07785613743318767,0.06807014894959992,0.06808121003441395,0.033425408611873444,2000_03_05,2000-03-05,2451608.5
2,0.0002722718919324946,0.5757707718489506,0.11469564219867745,0.1454067990416322,0.654608134765486,0.030300109976966944,8.250156712960505e-05,0.13525320171971866,0,953596800000,0.0669453381578192,0.0646059378249704,0.04714909409337163,0.0282066821771966,2000_03_21,2000-03-21,2451624.5
3,0.0004691191137541715,0.9212923641971995,0.13722032680117183,0.1670463127637555,0.8889208684336198,0.018846560965916415,9.997215784871045e-05,0.14974736001309208,0,954979200000,0.07847777777629296,0.08171196483950667,0.05187013896418059,0.02749749992242864,2000_04_06,2000-04-06,2451640.5
4,0.00015109333182412556,0.47901248347534775,0.07335290321054164,0.08639216148891056,0.3755060510272545,0.014443083057067364,7.258044241079496e-05,0.08355531723612429,0,956361600000,0.03269500725217616,0.05132474181528569,0.019335031285216027,0.027988263322454052,2000_04_22,2000-04-22,2451656.5
5,0.0001280258217960154,0.16311082932702042,0.061048300724963304,0.06463913716337706,0.874305509448732,0.013822047348945803,3.748912832584299e-05,0.06431511489820099,0,957744000000,0.015305742963703243,0.0409149790442126,0.00676411128833257,0.017542613182839343,2000_05_08,2000-05-08,2451672.5
6,5.012863553938636e-05,0.0002676593067837562,0.06281749031687621,0.073877432958765,0.08022684298076017,0.001349493768959123,0.0,0.013527856459203139,0,959126400000,0.014887775302423927,0.03617303391298449,0.005487106360765638,0.02629701964550942,2000_05_24,2000-05-24,2451688.5
7,0.0,0.0,0.07061374212621872,0.09123837097709192,0.08255597647277786,0.0010868195579768457,0.0,0.0074536587145443405,0,960508800000,0.018713179207783266,0.03555157855906967,0.006233402576667169,0.029285481279831688,2000_06_09,2000-06-09,2451704.5
8,0.00041724428862370056,0.001643944147947239,0.07651372049437978,0.10752428832930404,0.8197759786223179,0.002429306584895217,0.0,0.045215732855065936,0,961891200000,0.022948361697130343,0.03175216543925606,0.008051681174615787,0.0033136281493199803,2000_06_25,2000-06-25,2451720.5
9,0.0005253321002562129,0.0006154509809098385,0.07595619656600743,0.10785909318505324,0.2985920925766137,0.014312069145244608,0.0,0.10282940836949868,0,963273600000,0.021613930333974588,0.02955308078533252,0.007453055994770953,0.04696596975517111,2000_07_11,2000-07-11,2451736.5
10,0.0,0.0019614919544981633,0.07984091684233827,0.11351466801233943,0.17071571354430062,0.001006472644881602,3.1559704469280988e-06,0.007466296870777997,0,964656000000,0.023315560446840654,0.02522425153999694,0.007446367390477137,0.00031244993255552457,2000_07_27,2000-07-27,2451752.5
11,0.00014610039302665495,0.0038023508024797098,0.09084889755599396,0.11228131818378168,0.7303280633255959,0.01233461484993249,4.798796130324663e-05,0.047453880061398064,0,966038400000,0.021683024666347805,0.04276600200350973,0.01001821171526956,0.017819362074074876,2000_08_12,2000-08-12,2451768.5
12,0.00027595722350081775,0.9954823531329066,0.09370615292191796,0.12304678293285191,0.6615977796570882,0.024002361358789324,6.090837261515722e-05,0.11148905151169237,0,967420800000,0.03014661868017012,0.05025431763341877,0.01863369377540883,0.021923442081356125,2000_08_28,2000-08-28,2451784.5
