"","NDVI","Time","Type"
"46",458.848248239637,2000-04-03,"none"
"47",497.578210480588,2000-04-04,"none"
"48",535.499913035483,2000-04-05,"none"
"49",572.560592459821,2000-04-06,"none"
"50",608.709317471663,2000-04-07,"none"
"51",643.897092503726,2000-04-08,"none"
"52",678.07695654305,2000-04-09,"none"
"53",711.204077025164,2000-04-10,"none"
"54",743.235838562335,2000-04-11,"none"
"55",774.131926298714,2000-04-12,"none"
"56",803.854403698909,2000-04-13,"none"
"57",832.367784590758,2000-04-14,"none"
"58",859.639099297708,2000-04-15,"none"
"59",885.637954711326,2000-04-16,"none"
"60",910.336588169859,2000-04-17,"none"
"61",933.709915024575,2000-04-18,"none"
"62",955.735569791657,2000-04-19,"none"
"63",976.393940803731,2000-04-20,"none"
"64",995.668198291603,2000-04-21,"none"
"65",1013.54431584347,2000-04-22,"none"
"66",1030.01108520565,2000-04-23,"none"
"67",1045.0601244057,2000-04-24,"none"
"68",1058.68587919568,2000-04-25,"none"
"69",1070.88561783037,2000-04-26,"none"
"70",1081.65941921162,2000-04-27,"none"
"71",1091.01015444722,2000-04-28,"none"
"72",1098.94346188902,2000-04-29,"none"
"73",1105.4677157312,2000-04-30,"none"
"74",1110.59398826616,2000-05-01,"none"
"75",1114.33600591103,2000-05-02,"none"
"76",1116.71009913342,2000-05-03,"none"
"77",1117.7351464204,2000-05-04,"none"
"78",1117.43251244921,2000-05-05,"none"
"79",1115.82598063287,2000-05-06,"none"
"80",1112.94168022755,2000-05-07,"none"
"81",1108.80800820206,2000-05-08,"none"
"82",1103.45554608258,2000-05-09,"none"
"83",1096.91697199826,2000-05-10,"none"
"84",1089.22696816461,2000-05-11,"none"
"85",1080.42212405309,2000-05-12,"none"
"86",1070.54083550539,2000-05-13,"none"
"87",1059.62320006059,2000-05-14,"none"
"88",1047.71090877267,2000-05-15,"none"
"89",1034.84713480365,2000-05-16,"none"
"90",1021.07641908545,2000-05-17,"none"
"91",1006.4445533503,2000-05-18,"none"
"92",990.998460835012,2000-05-19,"none"
"93",974.786074970268,2000-05-20,"none"
"94",957.856216369602,2000-05-21,"none"
"95",940.258468436832,2000-05-22,"none"
"96",922.043051912997,2000-05-23,"none"
"97",903.26069868573,2000-05-24,"none"
"98",883.962525184985,2000-05-25,"none"
"99",864.199905689058,2000-05-26,"none"
"100",844.024345864155,2000-05-27,"none"
"101",823.487356859116,2000-05-28,"none"
"102",802.6403302745,2000-05-29,"none"
"103",781.534414321968,2000-05-30,"none"
"104",760.22039148581,2000-05-31,"none"
"105",738.748557993557,2000-06-01,"none"
"106",717.168605396977,2000-06-02,"none"
"107",695.529504558215,2000-06-03,"none"
"108",673.879392328688,2000-06-04,"none"
"109",652.265461200302,2000-06-05,"none"
"110",630.733852199944,2000-06-06,"none"
"111",609.329551288764,2000-06-07,"none"
"112",588.09628951774,2000-06-08,"none"
"113",567.076447180334,2000-06-09,"none"
"114",546.310962191733,2000-06-10,"none"
"115",525.839242912293,2000-06-11,"none"
"116",505.699085620381,2000-06-12,"none"
"117",485.926596826843,2000-06-13,"none"
"118",466.556120609942,2000-06-14,"none"
"119",447.620171135705,2000-06-15,"none"
"120",429.149370514363,2000-06-16,"none"
"121",411.172392128945,2000-06-17,"none"
"122",393.715909557075,2000-06-18,"none"
"123",376.804551191829,2000-06-19,"none"
"124",360.460860651953,2000-06-20,"none"
"125",344.705263056082,2000-06-21,"none"
"126",329.556037219705,2000-06-22,"none"
"127",315.02929381765,2000-06-23,"none"
"128",301.138959538797,2000-06-24,"none"
"129",287.89676724363,2000-06-25,"none"
"130",275.312252119152,2000-06-26,"none"
"131",263.392753809648,2000-06-27,"none"
"132",252.143424485842,2000-06-28,"none"
"133",241.567242799202,2000-06-29,"none"
"134",231.665033652493,2000-06-30,"none"
"135",222.435493702312,2000-07-01,"none"
"136",213.875222494164,2000-07-02,"none"
"137",205.97875911583,2000-07-03,"none"
"138",198.738624240244,2000-07-04,"none"
"139",192.145367415006,2000-07-05,"none"
"140",186.187619441948,2000-07-06,"none"
"141",180.85214967692,2000-07-07,"none"
"142",176.123928067182,2000-07-08,"none"
"143",171.986191731607,2000-07-09,"none"
"144",168.420515877125,2000-07-10,"none"
"145",165.406888833844,2000-07-11,"none"
"146",162.923790980678,2000-07-12,"none"
"147",160.948277323592,2000-07-13,"none"
"148",159.45606347926,2000-07-14,"none"
"149",158.421614808567,2000-07-15,"none"
"150",157.818238436507,2000-07-16,"none"
"151",157.618177888039,2000-07-17,"none"
"152",157.792710063156,2000-07-18,"none"
"153",158.312244268869,2000-07-19,"none"
"154",159.14642302108,2000-07-20,"none"
"155",160.264224325352,2000-07-21,"none"
"156",161.634065142416,2000-07-22,"none"
"157",163.22390574191,2000-07-23,"none"
"158",165.001354646323,2000-07-24,"none"
"159",166.933773866365,2000-07-25,"none"
"160",168.988384129111,2000-07-26,"none"
"161",171.132369801178,2000-07-27,"none"
"162",173.332983210891,2000-07-28,"none"
"163",175.557648075991,2000-07-29,"none"
"164",177.774061746698,2000-07-30,"none"
"165",179.950295978117,2000-07-31,"none"
"166",182.054895950866,2000-08-01,"none"
"167",184.056977264456,2000-08-02,"none"
"168",185.926320634362,2000-08-03,"none"
"169",187.633464030886,2000-08-04,"none"
"170",189.149792005735,2000-08-05,"none"
"171",190.447621960771,2000-08-06,"none"
"172",191.500287122599,2000-08-07,"none"
"173",192.282215996484,2000-08-08,"none"
"174",192.769008083503,2000-08-09,"none"
"175",192.937505655897,2000-08-10,"none"
"176",192.765861397117,2000-08-11,"none"
"177",192.233601725175,2000-08-12,"none"
"178",191.32168563043,2000-08-13,"none"
"179",190.01255887202,2000-08-14,"none"
"180",188.290203390513,2000-08-15,"none"
"181",186.140181808203,2000-08-16,"none"
"182",183.549676902578,2000-08-17,"none"
"183",180.507525952953,2000-08-18,"none"
"184",177.004249874957,2000-08-19,"none"
"185",173.032077072444,2000-08-20,"none"
"186",168.584961951547,2000-08-21,"none"
"187",163.658598056761,2000-08-22,"none"
"188",158.250425804321,2000-08-23,"none"
"189",152.35963480346,2000-08-24,"none"
"190",145.987160771561,2000-08-25,"none"
"191",139.13567706454,2000-08-26,"none"
"192",131.809580859081,2000-08-27,"none"
"193",124.014974038517,2000-08-28,"none"
"194",115.759638849125,2000-08-29,"none"
"195",107.053008408434,2000-08-30,"none"
"196",97.9061321617005,2000-08-31,"none"
"197",88.3316363969778,2000-09-01,"none"
"198",78.3436799431893,2000-09-02,"none"
"199",67.9579051892226,2000-09-03,"none"
"200",57.1913845752625,2000-09-04,"none"
"201",46.0625627203899,2000-09-05,"none"
"202",34.591194362775,2000-09-06,"none"
"203",22.7982783006313,2000-09-07,"none"
"204",10.7059875333778,2000-09-08,"none"
"205",-1.66240418680535,2000-09-09,"none"
"206",-14.2825991727017,2000-09-10,"none"
"207",-27.1293557592333,2000-09-11,"none"
"208",-40.1765711613469,2000-09-12,"none"
"209",-53.3973669857018,2000-09-13,"none"
"210",-66.7641771417064,2000-09-14,"none"
"211",-80.2488378906656,2000-09-15,"none"
"212",-93.8226797657106,2000-09-16,"none"
"213",-107.456621089872,2000-09-17,"none"
"214",-121.12126281509,2000-09-18,"none"
"215",-134.786984401154,2000-09-19,"none"
"216",-148.424040450583,2000-09-20,"none"
"217",-162.002657813211,2000-09-21,"none"
"218",-175.493132872878,2000-09-22,"none"
"219",-188.865928727965,2000-09-23,"none"
"220",-202.091771977744,2000-09-24,"none"
"221",-215.141748827522,2000-09-25,"none"
"222",-227.987400227294,2000-09-26,"none"
"223",-240.600815761322,2000-09-27,"none"
"224",-252.954726009354,2000-09-28,"none"
"225",-265.022593104432,2000-09-29,"none"
"226",-276.778699217118,2000-09-30,"none"
"227",-288.198232701747,2000-10-01,"none"
"228",-299.25737164666,2000-10-02,"none"
"229",-309.933364577609,2000-10-03,"none"
"230",-320.204608071347,2000-10-04,"none"
"231",-330.05072104498,2000-10-05,"none"
"232",-339.452615495869,2000-10-06,"none"
"233",-348.392563476719,2000-10-07,"none"
"234",-356.854260100918,2000-10-08,"none"
"235",-364.822882384253,2000-10-09,"none"
"236",-372.285143740704,2000-10-10,"none"
"237",-379.22934396208,2000-10-11,"none"
"238",-385.645414523922,2000-10-12,"none"
"239",-391.524959073045,2000-10-13,"none"
"240",-396.861288965623,2000-10-14,"none"
"241",-401.649453738489,2000-10-15,"none"
"242",-405.886266410556,2000-10-16,"none"
"243",-409.570323525671,2000-10-17,"none"
"244",-412.702019863023,2000-10-18,"none"
"245",-415.283557756143,2000-10-19,"none"
"246",-417.318950976692,2000-10-20,"none"
"247",-418.81402315453,2000-10-21,"none"
"248",-419.776400720933,2000-10-22,"none"
"249",-420.215500377267,2000-10-23,"none"
"250",-420.142511106901,2000-10-24,"none"
"251",-419.570370763561,2000-10-25,"none"
"252",-418.513737284695,2000-10-26,"none"
"253",-416.988954593663,2000-10-27,"none"
"254",-415.014013269688,2000-10-28,"none"
"255",-412.608506079355,2000-10-29,"none"
"256",-409.793578478201,2000-10-30,"none"
"257",-406.59187420524,2000-10-31,"none"
"258",-403.027476107404,2000-11-01,"none"
"259",-399.125842344579,2000-11-02,"none"
"260",-394.913738139278,2000-11-03,"none"
"261",-390.419163247843,2000-11-04,"none"
"262",-385.671275342571,2000-11-05,"none"
"263",-380.700309506052,2000-11-06,"none"
"264",-375.537494050444,2000-11-07,"none"
"265",-370.214962885241,2000-11-08,"none"
"266",-364.765664667359,2000-11-09,"none"
"267",-359.223268976975,2000-11-10,"none"
"268",-353.622069771559,2000-11-11,"none"
"269",-347.996886378827,2000-11-12,"none"
"270",-342.382962296958,2000-11-13,"none"
"271",-336.815862077328,2000-11-14,"none"
"272",-331.331366571121,2000-11-15,"none"
"273",-325.965366826625,2000-11-16,"none"
"274",-320.753756928602,2000-11-17,"none"
"275",-315.732326074979,2000-11-18,"none"
"276",-310.936650189142,2000-11-19,"none"
"277",-306.401983368349,2000-11-20,"none"
"278",-302.163149470174,2000-11-21,"none"
"279",-298.254434139563,2000-11-22,"none"
"280",-2271.04898571685,2000-11-23,"none"
"281",-2274.23398455717,2000-11-24,"none"
"282",-2251.66205768825,2000-11-25,"none"
"283",-2205.85531609302,2000-11-26,"none"
"284",-2139.28179376073,2000-11-27,"none"
"285",-2054.34883064586,2000-11-28,"none"
"286",-1953.39679471119,2000-11-29,"none"
"287",-1838.69315880223,2000-11-30,"none"
"288",-1712.4269469344,2000-12-01,"none"
"289",-1576.70356337002,2000-12-02,"none"
"290",-1433.54001662492,2000-12-03,"none"
"291",-1284.8605492764,2000-12-04,"none"
"292",-1132.49268315157,2000-12-05,"none"
"293",-978.163688156122,2000-12-06,"none"
"294",-823.497481669199,2000-12-07,"none"
"295",-670.011964078305,2000-12-08,"none"
"296",-519.116794664536,2000-12-09,"none"
"297",-372.111610680695,2000-12-10,"none"
"298",-230.184691087765,2000-12-11,"none"
"299",-94.4120650445712,2000-12-12,"none"
"300",34.2429361257159,2000-12-13,"none"
"301",154.929686129425,2000-12-14,"none"
"302",266.909834043161,2000-12-15,"none"
"303",369.556443122134,2000-12-16,"none"
"304",462.352704711647,2000-12-17,"none"
"305",544.890235187528,2000-12-18,"none"
"306",616.866965116857,2000-12-19,"none"
"307",678.0846310644,2000-12-20,"none"
"308",728.445881670113,2000-12-21,"none"
"309",767.951010787126,2000-12-22,"none"
"310",796.694331592123,2000-12-23,"none"
"311",814.860206659599,2000-12-24,"none"
"312",822.71875002364,2000-12-25,"none"
"313",820.621218235506,2000-12-26,"none"
"314",808.995108354391,2000-12-27,"none"
"315",788.338981687136,2000-12-28,"none"
"316",759.217032909961,2000-12-29,"none"
"317",722.253424964696,2000-12-30,"none"
"318",678.126410822067,2001-01-01,"none"
"319",627.562263834378,2001-01-01,"none"
"320",571.329038972347,2001-01-02,"none"
"321",510.230187741158,2001-01-03,"none"
"322",445.098050002926,2001-01-04,"none"
"323",376.787246298641,2001-01-06,"none"
"324",306.167994552766,2001-01-06,"none"
"325",234.119375269253,2001-01-07,"none"
"326",161.522569472549,2001-01-08,"none"
"327",89.2540937279647,2001-01-09,"none"
"328",18.1790565787757,2001-01-10,"none"
"329",-50.8555393313292,2001-01-12,"none"
"330",-117.027425320853,2001-01-12,"none"
"331",-179.545601004566,2001-01-13,"none"
"332",-237.656751264487,2001-01-14,"none"
"333",-290.651522584942,2001-01-15,"none"
"334",-337.870635897539,2001-01-17,"none"
"335",-378.710813578168,2001-01-18,"none"
"336",-412.63049879866,2001-01-18,"none"
"337",-439.155346058644,2001-01-19,"none"
"338",-457.88346241718,2001-01-20,"none"
"339",-468.490379690786,2001-01-21,"none"
"340",-470.733738698766,2001-01-23,"none"
"341",-464.457667503555,2001-01-23,"none"
"342",-449.596836518945,2001-01-24,"none"
"343",-426.18017433385,2001-01-25,"none"
"344",-394.334229125553,2001-01-26,"none"
"345",-354.286161610072,2001-01-27,"none"
"346",-306.366356591736,2001-01-29,"none"
"347",-251.010641332866,2001-01-29,"none"
"348",-188.762100158422,2001-01-30,"none"
"349",-120.272475938213,2001-01-31,"none"
"350",-46.3031503507615,2001-02-01,"none"
"351",32.2743038843033,2001-02-03,"none"
"352",114.478004304826,2001-02-04,"none"
"353",199.216077709624,2001-02-04,"none"
"354",285.287419692385,2001-02-05,"none"
"355",371.38289617593,2001-02-06,"none"
"356",456.086987049855,2001-02-07,"none"
"357",537.879870644489,2001-02-09,"none"
"358",615.139946403578,2001-02-09,"none"
"359",686.146791749729,2001-02-10,"none"
"360",749.084547776656,2001-02-11,"none"
"361",802.045727052714,2001-02-12,"none"
"362",843.035435486128,2001-02-13,"none"
"363",869.975998885498,2001-02-15,"none"
"364",880.71198355713,2001-02-15,"none"
"365",873.015599012928,2001-02-16,"none"
"366",844.592469624537,2001-02-17,"none"
"367",793.08776085795,2001-02-18,"none"
"368",716.092644551944,2001-02-20,"none"
"369",611.151086581401,2001-02-21,"none"
"370",475.766939158043,2001-02-21,"none"
"371",307.411318989775,2001-02-22,"none"
"372",103.530251528632,2001-02-23,"none"
"373",-138.447439394899,2001-02-24,"none"
"374",-421.102018132976,2001-02-26,"none"
"375",-747.014522379988,2001-02-27,"none"
"376",-1118.75827009341,2001-02-27,"none"
"377",-1538.89021203889,2001-02-28,"none"
"378",-2009.942154452,2001-03-01,"none"
"379",-2534.41187687848,2001-03-02,"none"
"380",-3114.75417075123,2001-03-04,"none"
"381",-648.787876009351,2001-03-04,"none"
"382",-667.214619146258,2001-03-05,"none"
"383",-684.357296314653,2001-03-06,"none"
"384",-700.138035308836,2001-03-07,"none"
"385",-714.482337347026,2001-03-09,"none"
"386",-727.319281820418,2001-03-10,"none"
"387",-738.581721793457,2001-03-10,"none"
"388",-748.206469736027,2001-03-11,"none"
"389",-756.134472993967,2001-03-12,"none"
"390",-762.310978531363,2001-03-13,"none"
"391",-766.685686506241,2001-03-15,"none"
"392",-769.212892270774,2001-03-16,"none"
"393",-769.851616417578,2001-03-16,"none"
"394",-768.565722525161,2001-03-17,"none"
"395",-765.324022288062,2001-03-18,"none"
"396",-760.100367750427,2001-03-19,"none"
"397",-752.87373039584,2001-03-21,"none"
"398",-743.628266880821,2001-03-21,"none"
"399",-732.353371234725,2001-03-22,"none"
"400",-719.04371338441,2001-03-23,"none"
"401",-703.699263898173,2001-03-24,"none"
"402",-686.325304879785,2001-03-26,"none"
"403",-666.932426980064,2001-03-27,"none"
"404",-645.53651252997,2001-03-27,"none"
"405",-622.15870483599,2001-03-28,"none"
"406",-596.825363714887,2001-03-29,"none"
"407",-569.568007381489,2001-03-30,"none"
"408",-540.423240838927,2001-04-01,"none"
"409",-509.432670956582,2001-04-02,"none"
"410",-476.642808456048,2001-04-02,"none"
"411",-442.10495705995,2001-04-03,"none"
"412",-405.875090092411,2001-04-04,"none"
"413",-368.013714852992,2001-04-05,"none"
"414",-328.585725118304,2001-04-07,"none"
"415",-287.660242156685,2001-04-08,"none"
"416",-245.310444671764,2001-04-08,"none"
"417",-201.613388119882,2001-04-09,"none"
"418",-156.649813874284,2001-04-10,"none"
"419",-110.503948736028,2001-04-12,"none"
"420",-63.2632953165983,2001-04-13,"none"
"421",-15.0184138417453,2001-04-13,"none"
"422",34.1373040518097,2001-04-14,"none"
"423",84.1078689336371,2001-04-15,"none"
"424",134.79493399853,2001-04-16,"none"
"425",186.098041656585,2001-04-18,"none"
"426",237.914875647989,2001-04-19,"none"
"427",290.141518021285,2001-04-19,"none"
"428",342.672710301395,2001-04-20,"none"
"429",395.402118162475,2001-04-21,"none"
"430",448.222598911708,2001-04-22,"none"
"431",501.026471082707,2001-04-24,"none"
"432",553.705785431759,2001-04-25,"none"
"433",606.152596626658,2001-04-25,"none"
"434",658.25923491597,2001-04-26,"none"
"435",709.918577066982,2001-04-27,"none"
"436",761.024315862444,2001-04-28,"none"
"437",811.471227450359,2001-04-30,"none"
"438",861.155435846664,2001-04-30,"none"
"439",909.974673898539,2001-05-01,"none"
"440",957.828540025466,2001-05-02,"none"
"441",1004.61875006638,2001-05-03,"none"
"442",1050.24938357461,2001-05-05,"none"
"443",1094.62712391674,2001-05-06,"none"
"444",1137.66149154852,2001-05-06,"none"
"445",1179.26506985868,2001-05-07,"none"
"446",1219.35372299163,2001-05-08,"none"
"447",1257.84680508127,2001-05-09,"none"
"448",1294.66736035083,2001-05-11,"none"
"449",1329.74231355839,2001-05-12,"none"
"450",1363.00265029278,2001-05-12,"none"
"451",1394.3835866521,2001-05-13,"none"
"452",1423.82472786502,2001-05-14,"none"
"453",1451.27021544437,2001-05-15,"none"
"454",1476.66886249306,2001-05-17,"none"
"455",1499.97427681391,2001-05-17,"none"
"456",1521.14497150711,2001-05-18,"none"
"457",1540.14446277228,2001-05-19,"none"
"458",1556.94135466633,2001-05-20,"none"
"459",1571.50941060239,2001-05-22,"none"
"460",1583.82761141066,2001-05-23,"none"
"461",1593.88019981741,2001-05-23,"none"
"462",1601.65671123447,2001-05-24,"none"
"463",1607.1519907877,2001-05-25,"none"
"464",1610.36619654934,2001-05-26,"none"
"465",1611.3047889759,2001-05-28,"none"
"466",1609.9785065894,2001-05-29,"none"
"467",1606.40332797641,2001-05-29,"none"
"468",1600.6004202155,2001-05-30,"none"
"469",1592.59607387936,2001-05-31,"none"
"470",1582.42162479366,2001-06-01,"none"
"471",1570.11336276952,2001-06-03,"none"
"472",1555.71242756068,2001-06-04,"none"
"473",1539.26469233059,2001-06-04,"none"
"474",1520.82063494722,2001-06-05,"none"
"475",1500.4351974556,2001-06-06,"none"
"476",1478.16763410935,2001-06-08,"none"
"477",1454.08134837236,2001-06-09,"none"
"478",1428.24371933105,2001-06-09,"none"
"479",1400.72591798527,2001-06-10,"none"
"480",1371.60271391258,2001-06-11,"none"
"481",1340.95227282599,2001-06-12,"none"
"482",1308.85594556885,2001-06-14,"none"
"483",1275.39804911336,2001-06-15,"none"
"484",1240.66564014962,2001-06-15,"none"
"485",1204.74828187205,2001-06-16,"none"
"486",1167.737804587,2001-06-17,"none"
"487",1129.72806078211,2001-06-18,"none"
"488",1090.81467531179,2001-06-20,"none"
"489",1051.0947913661,2001-06-21,"none"
"490",1010.66681290093,2001-06-21,"none"
"491",969.630144216403,2001-06-22,"none"
"492",928.084927377708,2001-06-23,"none"
"493",886.131778177667,2001-06-25,"none"
"494",843.871521344017,2001-06-26,"none"
"495",801.404925695757,2001-06-26,"none"
"496",758.832439952718,2001-06-27,"none"
"497",716.253929900355,2001-06-28,"none"
"498",673.768417607587,2001-06-29,"none"
"499",631.473823389712,2001-07-01,"none"
"500",589.466711200649,2001-07-02,"none"
"501",547.842038129142,2001-07-02,"none"
"502",506.692908662274,2001-07-03,"none"
"503",466.110334366383,2001-07-04,"none"
"504",426.182999620761,2001-07-05,"none"
"505",386.997034022868,2001-07-07,"none"
"506",348.635792065615,2001-07-08,"none"
"507",311.179640667537,2001-07-08,"none"
"508",274.705755115205,2001-07-09,"none"
"509",239.287923954671,2001-07-10,"none"
"510",204.996363344166,2001-07-12,"none"
"511",171.897541355015,2001-07-13,"none"
"512",140.054012680521,2001-07-13,"none"
"513",109.524264184767,2001-07-14,"none"
"514",80.3625716938299,2001-07-15,"none"
"515",52.6188684016422,2001-07-16,"none"
"516",26.3386252315344,2001-07-18,"none"
"517",1.56274346213627,2001-07-19,"none"
"518",-21.6725401065009,2001-07-19,"none"
"519",-43.3357352046399,2001-07-20,"none"
"520",-63.4001671546629,2001-07-21,"none"
"521",-81.8440327702913,2001-07-22,"none"
"522",-98.6504429557077,2001-07-24,"none"
"523",-113.807451902983,2001-07-25,"none"
"524",-127.308072821982,2001-07-25,"none"
"525",-139.150280173235,2001-07-26,"none"
"526",-149.336998410298,2001-07-27,"none"
"527",-157.876077274414,2001-07-28,"none"
"528",-164.78025372028,2001-07-30,"none"
"529",-170.067100587512,2001-07-31,"none"
"530",-173.758962167968,2001-07-31,"none"
"531",-175.882876854093,2001-08-01,"none"
"532",-176.470487088111,2001-08-02,"none"
"533",-175.557936865791,2001-08-04,"none"
"534",-173.185757081838,2001-08-05,"none"
"535",-169.398739036474,2001-08-05,"none"
"536",-164.245796454384,2001-08-06,"none"
"537",-157.779816397918,2001-08-07,"none"
"538",-150.057499486096,2001-08-08,"none"
"539",-141.139189859479,2001-08-10,"none"
"540",-131.088695358395,2001-08-11,"none"
"541",-119.973098407993,2001-08-11,"none"
"542",-107.86255812853,2001-08-12,"none"
"543",-94.8301042124617,2001-08-13,"none"
"544",-80.9514231320583,2001-08-14,"none"
"545",-66.3046372614116,2001-08-16,"none"
"546",-50.9700775157432,2001-08-17,"none"
"547",-35.0300501280086,2001-08-17,"none"
"548",-18.5685981983065,2001-08-18,"none"
"549",-1.67125866559093,2001-08-19,"none"
"550",15.5751846369849,2001-08-21,"none"
"551",33.0829511711643,2001-08-22,"none"
"552",50.7635164469825,2001-08-22,"none"
"553",68.5278666533958,2001-08-23,"none"
"554",86.2867544744149,2001-08-24,"none"
"555",103.950955395969,2001-08-25,"none"
"556",121.431523807608,2001-08-27,"none"
"557",138.640048203974,2001-08-28,"none"
"558",155.488904793496,2001-08-28,"none"
"559",171.891508826338,2001-08-29,"none"
"560",187.762562959906,2001-08-30,"none"
"561",203.018301988372,2001-08-31,"none"
"562",217.576733272697,2001-09-02,"none"
"563",231.357872219235,2001-09-03,"none"
"564",244.283972168707,2001-09-03,"none"
"565",256.279748072299,2001-09-04,"none"
"566",267.272593348683,2001-09-05,"none"
"567",277.19278933418,2001-09-07,"none"
"568",285.973706758362,2001-09-08,"none"
"569",293.551998699027,2001-09-08,"none"
"570",299.867784493437,2001-09-09,"none"
"571",304.864824107334,2001-09-10,"none"
"572",308.490682488863,2001-09-11,"none"
"573",310.696883461727,2001-09-13,"none"
"574",311.439052740118,2001-09-14,"none"
"575",310.677049677291,2001-09-14,"none"
"576",308.375087390172,2001-09-15,"none"
"577",304.501840933656,2001-09-16,"none"
"578",299.030543230579,2001-09-17,"none"
"579",291.939068496348,2001-09-19,"none"
"580",283.210002930953,2001-09-20,"none"
"581",272.830702485446,2001-09-20,"none"
"582",260.79333754481,2001-09-21,"none"
"583",247.094924404458,2001-09-22,"none"
"584",231.737343453186,2001-09-24,"none"
"585",214.727344011265,2001-09-25,"none"
"586",196.076535808357,2001-09-26,"none"
"587",175.801367121934,2001-09-26,"none"
"588",153.923089632893,2001-09-27,"none"
"589",130.467710090831,2001-09-28,"none"
"590",105.465928917029,2001-09-30,"none"
"591",78.9530659085181,2001-10-01,"none"
"592",50.968973241157,2001-10-01,"none"
"593",21.5579360042167,2001-10-02,"none"
"594",-9.23143946767198,2001-10-03,"none"
"595",-41.3463491662423,2001-10-04,"none"
"596",-74.7299265539759,2001-10-06,"none"
"597",-109.321388918898,2001-10-07,"none"
"598",-145.056194547264,2001-10-07,"none"
"599",-181.866210292367,2001-10-08,"none"
"600",-219.679889089655,2001-10-09,"none"
"601",-258.422456941482,2001-10-11,"none"
"602",-298.01610886916,2001-10-12,"none"
"603",-338.380213305737,2001-10-13,"none"
"604",-379.431524380147,2001-10-13,"none"
"605",-421.084401521939,2001-10-14,"none"
"606",-463.251035795947,2001-10-15,"none"
"607",-505.841682358072,2001-10-17,"none"
"608",-548.764898406619,2001-10-18,"none"
"609",-591.927785988859,2001-10-18,"none"
"610",-635.236239008949,2001-10-19,"none"
"611",-678.59519377227,2001-10-20,"none"
"612",-721.908882391162,2001-10-21,"none"
"613",-765.081088369371,2001-10-23,"none"
"614",-808.015403676488,2001-10-24,"none"
"615",-850.615486619209,2001-10-24,"none"
"616",-892.785319814269,2001-10-25,"none"
"617",-934.429467567002,2001-10-26,"none"
"618",-975.45333196129,2001-10-27,"none"
"619",-1015.76340696951,2001-10-29,"none"
"620",-1055.26752989644,2001-10-30,"none"
"621",-1093.87512947808,2001-10-30,"none"
"622",-1131.49746996471,2001-10-31,"none"
"623",-1168.04789052871,2001-11-01,"none"
"624",-1203.44203934927,2001-11-03,"none"
"625",-1237.59810174093,2001-11-04,"none"
"626",-1270.43702170806,2001-11-05,"none"
"627",-1301.88271632513,2001-11-05,"none"
"628",-1331.86228236173,2001-11-06,"none"
"629",-1360.30619459165,2001-11-07,"none"
"630",-1387.14849524769,2001-11-09,"none"
"631",-1412.32697410732,2001-11-10,"none"
"632",-1435.78333871934,2001-11-10,"none"
"633",-1457.4633743078,2001-11-11,"none"
"634",-1477.31709291726,2001-11-12,"none"
"635",-1495.29887139183,2001-11-13,"none"
"636",-1511.36757781046,2001-11-15,"none"
"637",-1525.48668603172,2001-11-16,"none"
"638",-1537.62437803301,2001-11-16,"none"
"639",-1547.7536337617,2001-11-17,"none"
"640",-1555.85230824934,2001-11-18,"none"
"641",-1561.90319577375,2001-11-20,"none"
"642",-1565.89408088874,2001-11-21,"none"
"643",-1170.21297017331,2001-11-22,"none"
