,DayOfYear,DetailedQA,EVI,NDVI,RelativeAzimuth,SolarZenith,SummaryQA,ViewZenith,cluster,millis,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,system:index,Timestamp,Jdate
0,0.00027505931291384444,1.1007051538496997,0.1444902233190559,0.2282442685130714,0.8816593657510885,0.03165575566080002,6.0698062431685094e-05,0.13564915903895627,0,950832000000,0.12853554924005486,0.10387347071436719,0.10552383238976686,0.0560204701767437,2000_02_18,2000-02-18,2451592.5
1,0.0004493094526927696,0.8506554221810309,0.17661399438390835,0.24826062278247035,0.934830095519265,0.029572991108565018,8.273912968827082e-05,0.1608765922303736,0,952214400000,0.1207978735122081,0.09195941256770454,0.09530959830004603,0.04239756045116611,2000_03_05,2000-03-05,2451608.5
2,0.00023467968796449926,0.6675803351185635,0.11355902949589687,0.14764440145939353,0.6582752680438325,0.0355152399221155,9.520916144077639e-05,0.12715803477997276,0,953596800000,0.05529333519927313,0.054968464135171195,0.03806519443429494,0.02808807388567726,2000_03_21,2000-03-21,2451624.5
3,0.00048605335851521054,1.0530476689979413,0.14531626185795932,0.1966519852917705,0.8757955501341853,0.021949610636687208,0.00010181829956756777,0.17913031951627037,0,954979200000,0.07343562902115668,0.07491767365602518,0.049598113028698765,0.03418358491419676,2000_04_06,2000-04-06,2451640.5
4,0.0001859003700545298,0.4719851543914677,0.046706338652070245,0.0629696486820854,0.40634906518208197,0.016950391615995358,6.0979201068065694e-05,0.08869421262048599,0,956361600000,0.02247904109546353,0.02858520858300621,0.016637931308952286,0.030737045146362506,2000_04_22,2000-04-22,2451656.5
5,0.00011791821350367338,0.21595786728464153,0.039632244375522825,0.02758644600171829,0.8682244847800034,0.011602489321101478,2.2169839752518594e-05,0.051646793391099385,0,957744000000,0.009338099766198099,0.028429658479322772,0.006239700303033803,0.026408086123776653,2000_05_08,2000-05-08,2451672.5
6,2.635851752980579e-05,0.0001584903419274068,0.01645975192448499,0.011672775272428052,0.19802041455186892,0.0023072301548913376,0.0,0.01677950258691126,0,959126400000,0.0018914352253517643,0.010510496227519922,0.0019792254682772137,0.012270677020798204,2000_05_24,2000-05-24,2451688.5
7,6.567248720655196e-05,2.9098638843058065e-08,0.015073654109161255,0.007838344881530733,0.14015296504359293,0.0015100640745826666,0.0,0.01743702690335403,0,960508800000,0.001187749003786294,0.009831758061176206,0.0008685663767852485,0.009840630473896408,2000_06_09,2000-06-09,2451704.5
8,0.00041538461536898746,0.0017580013829746118,0.02333915756616167,0.015877074295713136,0.8166157959371693,0.0024172082339434017,0.0,0.03168375563474142,0,961891200000,0.0034783459090292684,0.01673352598807161,0.0025231521582712723,0.00343013959585547,2000_06_25,2000-06-25,2451720.5
9,0.0004100222443860214,0.0009580949113325467,0.032498848026537665,0.02281293993424218,0.7032888679908547,0.0130983125122634,0.0,0.09798534406228956,0,963273600000,0.005355561386701409,0.025037034782312246,0.0043959466551201105,0.02019286243377259,2000_07_11,2000-07-11,2451736.5
10,6.596578734912992e-09,0.0018174920835782673,0.016718321429279252,0.009009349864048107,0.17745626532247907,0.0011227591074875645,4.033086530466731e-06,0.01743926985317451,0,964656000000,0.0015031683589159814,0.011215362495541911,0.0016001281239489704,0.0003397377343777821,2000_07_27,2000-07-27,2451752.5
11,0.0001717949603212104,0.0033768807616808734,0.03638634753516037,0.01386648517088186,0.6485989286866385,0.015735623127586466,4.1302450938476655e-05,0.07549489665059166,0,966038400000,0.0037457942716126666,0.029149230160195775,0.003232438528571949,0.01447030503984051,2000_08_12,2000-08-12,2451768.5
12,0.0003001167892387927,0.22333009274240792,0.05109604969507488,0.05321877996848317,0.7583222348743133,0.025377853408416917,2.278359918183445e-05,0.09959095032534387,0,967420800000,0.01473434671526414,0.03414703521232063,0.009809257509287041,0.01568623837175627,2000_08_28,2000-08-28,2451784.5
13,0.00015016393160128812,0.0024310956284036463,0.024371336426111657,0.015949633888412012,0.282160640136415,0.01979717797230126,4.998659043225597e-05,0.10742028533177661,0,968803200000,0.004091745658394536,0.017317808579534442,0.0032804127467214827,0.03388233250968316,2000_09_13,2000-09-13,2451800.5
14,0.00030559216120881787,0.5529771451088538,0.08807024229269422,0.13071557580294324,0.6149908764682505,0.02958806069085475,7.35175019415477e-05,0.06380067477038856,0,970185600000,0.0450727759575024,0.05214721181727575,0.037351585849758236,0.04282526618570162,2000_09_29,2000-09-29,2451816.5
15,0.00021650394609338638,0.6750265009516303,0.1103326119716676,0.22233856663545457,0.9684794585672588,0.04516182287439255,9.932734922546463e-05,0.18409167639018062,0,971568000000,0.09216263257035301,0.06973124402128053,0.08503925867370218,0.022054707657781877,2000_10_15,2000-10-15,2451832.5
16,0.0004834290381722895,0.7256896546311573,0.18422434439871982,0.2372955897695194,0.91219315669508,0.029818999480893713,4.981321435018296e-05,0.18013730772347877,0,972950400000,0.13712179501439892,0.08624437917654568,0.10844494908360858,0.14194110038325725,2000_10_31,2000-10-31,2451848.5
17,0.00023458173614841388,0.8436900786658156,0.1250681652699813,0.1747040544366899,0.8137693606160412,0.03930042278024178,0.00010474759499128246,0.18495041898346554,0,974332800000,0.06227134955985641,0.06308211708184248,0.04707093457052223,0.03379575672070857,2000_11_16,2000-11-16,2451864.5
18,0.0004507503776260106,0.9423212579041927,0.1523664500390867,0.22570326102240706,0.855725680048476,0.032280521436239225,1.490602468465291e-05,0.2052161761313244,0,975715200000,0.14611575539807176,0.10252164091053732,0.12916782577847574,0.08147518736458366,2000_12_02,2000-12-02,2451880.5
19,0.010348945278111034,0.7644163702249832,0.09780315195075016,0.08464210499423516,0.6678520180320855,0.038173088467310295,0.00010101498322815733,0.11105673350125143,0,977097600000,0.02680676867004866,0.06583215626900912,0.017752925963139137,0.02212553571234568,2000_12_18,2000-12-18,2451896.5
20,0.0004795443233779721,1.0029099229784748,0.17223343844909375,0.22941350128993748,0.798249856356282,0.04521712223156028,8.935288925693769e-05,0.13286819111802786,0,978307200000,0.09940539105521802,0.09658903454223396,0.07775069599751891,0.06269895343067554,2001_01_01,2001-01-01,2451910.5
21,0.0003045081995423846,1.10199623869053,0.1531586654409466,0.23161095017433658,0.8390954371821769,0.03102201852097696,0.00010041677500050307,0.1570071535393916,0,979689600000,0.11262061371931442,0.09388410013221359,0.08189337613894128,0.047710626880549244,2001_01_17,2001-01-17,2451926.5
22,0.00035101648531392316,0.7448704302735835,0.17664084237181651,0.19484312712270485,0.8026939418190654,0.029519979307901484,0.00012644251793778125,0.07958528849279975,0,981072000000,0.07984069619183505,0.10012824627271012,0.05242884772670753,0.04190802247955109,2001_02_02,2001-02-02,2451942.5
23,0.000621979486546072,1.2285599684044906,0.1351110897684017,0.1891410816605105,1.1933938974954028,0.048767778003484905,8.937619858238146e-05,0.2030381448358003,0,982454400000,0.06420165406836714,0.07348429325155303,0.0493869715820444,0.039517774218981436,2001_02_18,2001-02-18,2451958.5
24,0.0005441004373414464,0.4319121356039637,0.13332737764804123,0.23474372317430756,0.8434349046536337,0.03503443603519489,2.024845135071816e-05,0.1990389979641019,0,983836800000,0.14939460662102932,0.11177936102210376,0.11417306960876111,0.06926248235867596,2001_03_06,2001-03-06,2451974.5
25,0.0005374087074030404,1.1401876947469565,0.1418824305674741,0.22767751708990727,0.8360851484190938,0.04039540748935179,7.561746609400084e-05,0.16648499237181463,0,985219200000,0.11385582843047246,0.09718409966235102,0.0729012991482521,0.043356405227143936,2001_03_22,2001-03-22,2451990.5
26,0.0004797483242027284,1.1512715547327053,0.14246947354806777,0.23601206684084833,0.7515756930621855,0.03158673812064913,9.103094587463594e-05,0.12506942053747136,0,986601600000,0.10326956145282451,0.09041805782783634,0.07056358560086658,0.04257294718248673,2001_04_07,2001-04-07,2452006.5
27,0.0004109981802979681,0.184971694666334,0.03145778629536972,0.028955009595745457,0.8622243285736557,0.013370624217815399,2.3180794849594206e-05,0.054884454901180005,0,987984000000,0.008287376253234951,0.021500274096226315,0.005381103029220646,0.007009889880690343,2001_04_23,2001-04-23,2452022.5
28,0.00020374130096948145,0.6053558917440428,0.06942577437377995,0.09847126691546594,0.31902985861465405,0.010430343491178617,9.300291209145607e-05,0.09085459847596487,0,989366400000,0.03530396933952096,0.03863405554106687,0.023814819030060844,0.01877491958159835,2001_05_09,2001-05-09,2452038.5
29,0.00033817763883676994,0.11289100899252939,0.03886780467451601,0.03597437048332262,0.5795405795073152,0.016972670437495375,4.901454435837653e-05,0.11353279937283776,0,990748800000,0.008692201372240851,0.02723624934323555,0.005438628824183601,0.008593476626612405,2001_05_25,2001-05-25,2452054.5
