,DayOfYear,DetailedQA,EVI,NDVI,RelativeAzimuth,SolarZenith,SummaryQA,ViewZenith,cluster,millis,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,system:index,Timestamp,Jdate
0,3.0776931963025,12799.28390001072,1280.3508607910585,2128.97781841736,7388.513984159894,269.58219844578457,0.7211000171645812,1151.1706250811085,0,950832000000,1043.1157712192594,963.9795032936493,834.620663428584,486.5781352953027,2000_02_18,2000-02-18,2451592.5
1,4.378885845558901,11192.64729872946,1513.399463135093,2128.4387529170317,9560.753137364469,267.64207676676153,0.7123236155804058,1510.2713558307819,0,952214400000,1017.2006109401959,939.210887085228,839.4100032994547,422.83167620919465,2000_03_05,2000-03-05,2451608.5
2,2.7179237075121616,6436.034209875457,1150.000079395534,1538.8948426519908,6744.470299805328,312.5559380238244,0.9386187680462071,1446.0614025286045,0,953596800000,646.3454926050972,704.7766200095563,480.0552139060096,342.3982124055967,2000_03_21,2000-03-21,2451624.5
3,4.576583546436265,10413.092849731649,1508.185761850784,1876.0422335490248,8614.993846893607,214.1389802879562,0.9799164772546816,1609.5766481146518,0,954979200000,747.673203054753,909.4876363485238,497.3542802723104,308.1024193890041,2000_04_06,2000-04-06,2451640.5
4,1.638638087945378,5375.3241205757,806.760684057733,836.2306128473883,4092.9059024282665,158.60152098003576,0.7045566094961792,874.9787233857295,0,956361600000,336.5148784851093,609.3943135239816,221.91797355506486,273.02272480350877,2000_04_22,2000-04-22,2451656.5
5,1.5369853538198965,3740.228132214718,699.496328391491,560.3542322774117,8639.778801527162,132.89698417559683,0.4296600414911127,687.1611112204605,0,957744000000,146.82871257038784,543.2036816732409,93.33896024092039,259.42477017469747,2000_05_08,2000-05-08,2451672.5
6,0.8525928289289927,4.025376803855616,657.5588915294251,555.0703152116264,2547.4836227647766,28.912500227878013,0.0,234.11514773298273,0,959126400000,111.63583787019004,471.8258365251012,46.09923652978414,218.30233020840055,2000_05_24,2000-05-24,2451688.5
7,0.0,0.0,669.0204115289049,702.3255655453527,918.4112065301806,14.817721461793145,0.0,144.8369334925212,0,960508800000,145.40935298085196,461.0023996665484,51.59436076514065,244.8219385176231,2000_06_09,2000-06-09,2451704.5
8,4.333083189381729,18.80627559909503,727.2500061667212,920.6303167614973,8525.894037741047,25.768448903705522,0.0,463.8630402810915,0,961891200000,185.2706657203977,389.0456123814694,69.00300395638547,34.91240074363933,2000_06_25,2000-06-25,2451720.5
9,5.232882606544623,8.004620086666684,745.0865067214044,1032.5169163619585,4906.965898548918,151.51679911257773,0.0,1100.3296571461142,0,963273600000,197.80964153228953,332.3826650914556,71.61852562010665,349.94996700003287,2000_07_11,2000-07-11,2451736.5
10,0.19171188458285074,18.274649467305785,858.2157897312206,1150.0079543903657,3404.4120606374186,15.38312284260004,0.04094128993162277,147.8051008817987,0,964656000000,221.7554247880447,342.9744132517368,75.57353649868142,17.436458259511642,2000_07_27,2000-07-27,2451752.5
11,1.814583890009143,37.683748723866735,977.090441323783,1138.9094124327921,8122.613502459982,146.10572455357376,0.4882537543312045,601.6377091775176,0,966038400000,201.41088053590133,458.4902123465154,82.05876370124761,248.51150847517772,2000_08_12,2000-08-12,2451768.5
12,3.2723757302835508,7565.76041781879,1011.4205707940154,1218.1920311944518,7383.103056678221,284.66929411757195,0.5669613510249131,1363.6077782245702,0,967420800000,267.7356118119626,500.6136709152157,147.73284674508346,209.36884716287116,2000_08_28,2000-08-28,2451784.5
13,1.800938806645606,46.75059643512647,896.4649505060454,890.9488165024152,4844.662016802045,294.3106415802535,0.37231590144718835,1337.2431906692607,0,968803200000,160.20903610784447,443.25114585632997,61.78059184468218,401.3934968582427,2000_09_13,2000-09-13,2451800.5
14,3.3645904102780033,9254.254013963047,1193.579258343655,1674.6696087844866,7409.818240266281,341.31156090442585,0.9613171051708546,885.2398819334925,0,970185600000,661.3787636067824,694.7746920451608,500.83872623457773,441.90612604059584,2000_09_29,2000-09-29,2451816.5
15,2.0843116373438346,6995.23463221585,1140.3012730592673,2025.3154926660904,9944.491338770471,510.39357976047836,0.8900866053778332,1807.173187441773,0,971568000000,851.5802344746025,703.3547204248852,800.4545346885513,225.58094818342659,2000_10_15,2000-10-15,2451832.5
16,4.894878240422405,7600.97187619902,1437.4569436714958,2048.878553731371,9638.313602221953,308.02548219019764,0.37573811108683725,1959.6049472608747,0,972950400000,1369.3969670801084,943.4993644543887,1093.850101904828,1437.4137720881808,2000_10_31,2000-10-31,2451848.5
17,2.3525070180182404,12093.036695092598,1302.708537720725,1785.6293337806878,7600.972851088373,323.05863899228154,1.0441424479977535,1580.1716454167733,0,974332800000,690.9969355763096,752.4703336544175,504.3240764183488,401.0952937220176,2000_11_16,2000-11-16,2451864.5
18,4.511050755552806,10164.350715831422,1438.4028422456126,2163.7496900648403,9165.408819828557,237.45709284034248,0.14436539149730943,1800.0769567096008,0,975715200000,1277.6910752020328,872.0885518885605,1205.248168622016,758.1020147876941,2000_12_02,2000-12-02,2451880.5
19,151.074281731413,8526.052823434193,1085.897740258494,956.0686329603813,8153.482994529285,413.36566342816224,1.1017583156557995,1164.454559970044,0,977097600000,267.64369500672154,806.0963352356043,170.7741396909871,341.4094308352177,2000_12_18,2000-12-18,2451896.5
20,3.8448380323479308,8886.829558083036,1559.315563397449,1747.2418925359882,7083.166110988644,344.5296927000468,1.0335474715504531,1168.7608911287357,0,978307200000,625.8620211055675,806.0543044190558,521.7221596725645,461.72938638250014,2001_01_01,2001-01-01,2451910.5
21,3.312043530261362,11350.281812411837,1543.559032387614,2160.876029133883,8570.5748591829,305.8290884300434,0.7960322279009607,1590.8699403201567,0,979689600000,1131.0325820705082,1061.9506115830318,850.2638993015794,510.83381217457134,2001_01_17,2001-01-17,2451926.5
22,3.1042873632890613,9848.999688472151,1554.7376863674874,1707.3417017484242,8081.884623520421,297.0607176909563,1.2391830996079658,811.8457531493399,0,981072000000,697.6666212490536,1007.8880300860787,458.0573307977318,396.87521838327166,2001_02_02,2001-02-02,2451942.5
23,5.165409867283455,12831.380945008796,1405.1016297785393,1673.6379691529125,10962.221681683644,471.65876619463074,0.9675241482937846,1991.3149608919025,0,982454400000,543.7491849479213,894.5102950409416,412.91736663403873,403.2680784464877,2001_02_18,2001-02-18,2451958.5
24,4.9539461882263405,5831.872613185046,1312.447856437916,2112.118888575448,11745.729528168553,316.7005796346646,0.13302854914208956,2018.7751973053068,0,983836800000,1218.586302268909,906.5081074221971,991.9821155962933,673.1305042377061,2001_03_06,2001-03-06,2451974.5
25,4.749822069992027,11653.965482156205,1503.8504594246035,2178.703530159384,8563.98431855283,396.1698492118389,0.7385430633554534,1762.66422044613,0,985219200000,1114.174669899435,1028.1154277793014,744.8171972998086,444.78591001777795,2001_03_22,2001-03-22,2451990.5
26,4.862396001663569,11775.216218215597,1404.0566018501047,2097.455181853676,7786.474277338609,326.31338255649075,0.801052160120015,1335.3569693053107,0,986601600000,1015.1177354758669,1106.7335440741106,709.77022352895,445.8255262433159,2001_04_07,2001-04-07,2452006.5
27,3.6302034946417057,1737.8389169528014,778.0600566841969,576.9588916733509,7936.48509170429,122.11417484761628,0.31705212762071927,714.1605324058205,0,987984000000,142.91178632868656,586.0163547391958,72.14765229081358,168.30331795741816,2001_04_23,2001-04-23,2452022.5
28,2.196555470164021,8329.453106872164,996.9832817165814,1235.6112334801396,4332.698991104905,130.38491884822656,1.0363439220629689,944.9283627265171,0,989366400000,517.6459893748257,709.1958064976976,343.2235542614754,308.1403902867313,2001_05_09,2001-05-09,2452038.5
