"","NDVI","Time","Type"
"153",979.940984485425,2000-07-19,"none"
"154",985.969629634875,2000-07-20,"none"
"155",992.417712016968,2000-07-21,"none"
"156",999.265783721449,2000-07-22,"none"
"157",1006.49302424383,2000-07-23,"none"
"158",1014.07728425518,2000-07-24,"none"
"159",1021.99513218512,2000-07-25,"none"
"160",1030.22190351328,2000-07-26,"none"
"161",1038.73175265842,2000-07-27,"none"
"162",1047.4977073488,2000-07-28,"none"
"163",1056.4917253515,2000-07-29,"none"
"164",1065.68475343371,2000-07-30,"none"
"165",1075.04678842366,2000-07-31,"none"
"166",1084.54694023449,2000-08-01,"none"
"167",1094.15349671019,2000-08-02,"none"
"168",1103.83399014859,2000-08-03,"none"
"169",1113.55526535317,2000-08-04,"none"
"170",1123.28354906185,2000-08-05,"none"
"171",1132.98452059856,2000-08-06,"none"
"172",1142.62338359058,2000-08-07,"none"
"173",1152.16493859268,2000-08-08,"none"
"174",1161.57365645748,2000-08-09,"none"
"175",1170.81375229008,2000-08-10,"none"
"176",1179.849259824,2000-08-11,"none"
"177",1188.6441060552,2000-08-12,"none"
"178",1197.1621859705,2000-08-13,"none"
"179",1205.36743720729,2000-08-14,"none"
"180",1213.22391448179,2000-08-15,"none"
"181",1220.69586362435,2000-08-16,"none"
"182",1227.74779506168,2000-08-17,"none"
"183",1234.34455658753,2000-08-18,"none"
"184",1240.45140526576,2000-08-19,"none"
"185",1246.03407831204,2000-08-20,"none"
"186",1251.05886280358,2000-08-21,"none"
"187",1255.49266406924,2000-08-22,"none"
"188",1259.30307261629,2000-08-23,"none"
"189",1262.45842945378,2000-08-24,"none"
"190",1264.92788967678,2000-08-25,"none"
"191",1266.68148418049,2000-08-26,"none"
"192",1267.69017937786,2000-08-27,"none"
"193",1267.92593479963,2000-08-28,"none"
"194",1267.36175846117,2000-08-29,"none"
"195",1265.97175988607,2000-08-30,"none"
"196",1263.73120068246,2000-08-31,"none"
"197",1260.61654257419,2000-09-01,"none"
"198",1256.60549279531,2000-09-02,"none"
"199",1251.67704676293,2000-09-03,"none"
"200",1245.8115279503,2000-09-04,"none"
"201",1238.99062488871,2000-09-05,"none"
"202",1231.1974252342,2000-09-06,"none"
"203",1222.41644684177,2000-09-07,"none"
"204",1212.63366579755,2000-09-08,"none"
"205",1201.83654136641,2000-09-09,"none"
"206",1190.01403782016,2000-09-10,"none"
"207",1177.1566431189,2000-09-11,"none"
"208",1163.2563844255,2000-09-12,"none"
"209",1148.30684044104,2000-09-13,"none"
"210",1132.30315055617,2000-09-14,"none"
"211",1115.24202082125,2000-09-15,"none"
"212",1097.12172674526,2000-09-16,"none"
"213",1077.94211294117,2000-09-17,"none"
"214",1057.70458964251,2000-09-18,"none"
"215",1036.41212612329,2000-09-19,"none"
"216",1014.06924106047,2000-09-20,"none"
"217",990.681989885063,2000-09-21,"none"
"218",966.257949174957,2000-09-22,"none"
"219",940.806198148923,2000-09-23,"none"
"220",914.337297328012,2000-09-24,"none"
"221",886.863264436568,2000-09-25,"none"
"222",858.3975476213,2000-09-26,"none"
"223",828.95499607254,2000-09-27,"none"
"224",798.551828137451,2000-09-28,"none"
"225",767.205597020215,2000-09-29,"none"
"226",734.935154169304,2000-09-30,"none"
"227",701.760610456641,2000-10-01,"none"
"228",667.70329525795,2000-10-02,"none"
"229",632.785713547737,2000-10-03,"none"
"230",597.031501126194,2000-10-04,"none"
"231",560.465378098807,2000-10-05,"none"
"232",523.113100732676,2000-10-06,"none"
"233",485.00141181638,2000-10-07,"none"
"234",446.157989652757,2000-10-08,"none"
"235",406.611395816076,2000-10-09,"none"
"236",366.391021806988,2000-10-10,"none"
"237",325.527034739979,2000-10-11,"none"
"238",284.050322199283,2000-10-12,"none"
"239",241.992436399798,2000-10-13,"none"
"240",199.385537790123,2000-10-14,"none"
"241",156.262338234679,2000-10-15,"none"
"242",112.656043911698,2000-10-16,"none"
"243",68.6002980630524,2000-10-17,"none"
"244",24.1291237310289,2000-10-18,"none"
"245",-20.7231333844035,2000-10-19,"none"
"246",-65.9218618158363,2000-10-20,"none"
"247",-111.432240836347,2000-10-21,"none"
"248",-157.219296457538,2000-10-22,"none"
"249",-203.24795679295,2000-10-23,"none"
"250",-249.483106664935,2000-10-24,"none"
"251",-295.889641336576,2000-10-25,"none"
"252",-342.432519253609,2000-10-26,"none"
"253",-389.076813685416,2000-10-27,"none"
"254",-435.787763158029,2000-10-28,"none"
"255",-482.530820576713,2000-10-29,"none"
"256",-529.271700940154,2000-10-30,"none"
"257",-575.976427553243,2000-10-31,"none"
"258",-622.611376650438,2000-11-01,"none"
"259",-669.143320347031,2000-11-02,"none"
"260",-715.539467841012,2000-11-03,"none"
"261",-761.76750479395,2000-11-04,"none"
"262",-807.795630824949,2000-11-05,"none"
"263",-853.592595057765,2000-11-06,"none"
"264",-899.127729667114,2000-11-07,"none"
"265",-944.370981376357,2000-11-08,"none"
"266",-989.292940864926,2000-11-09,"none"
"267",-1033.86487005017,2000-11-10,"none"
"268",-1078.05872721459,2000-11-11,"none"
"269",-1121.84718995575,2000-11-12,"none"
"270",-1165.20367594265,2000-11-13,"none"
"271",-1208.10236146844,2000-11-14,"none"
"272",-1250.5181977961,2000-11-15,"none"
"273",-1292.42692529949,2000-11-16,"none"
"274",-1333.80508540893,2000-11-17,"none"
"275",-1374.63003037623,2000-11-18,"none"
"276",-1414.87993088041,2000-11-19,"none"
"277",-1454.53378150124,2000-11-20,"none"
"278",-1493.57140409348,2000-11-21,"none"
"279",-1531.9734491006,2000-11-22,"none"
"280",-1569.7213948521,2000-11-23,"none"
"281",-1606.79754489409,2000-11-24,"none"
"282",-1643.18502340786,2000-11-25,"none"
"283",-1678.86776877623,2000-11-26,"none"
"284",-1713.83052536227,2000-11-27,"none"
"285",-1748.05883356948,2000-11-28,"none"
"286",-1781.53901825685,2000-11-29,"none"
"287",-1814.25817558631,2000-11-30,"none"
"288",-1846.20415838399,2000-12-01,"none"
"289",-1877.36556009996,2000-12-02,"none"
"290",-1907.73169745488,2000-12-03,"none"
"291",-1937.2925918644,2000-12-04,"none"
"292",-1966.03894973533,2000-12-05,"none"
"293",-1993.9621417297,2000-12-06,"none"
"294",-2325.656587245,2000-12-07,"none"
"295",-1835.78520828008,2000-12-08,"none"
"296",-1412.38659890832,2000-12-09,"none"
"297",-1050.96184367059,2000-12-10,"none"
"298",-747.056479431333,2000-12-11,"none"
"299",-496.273871455543,2000-12-12,"none"
"300",-294.28810134958,2000-12-13,"none"
"301",-136.856332604618,2000-12-14,"none"
"302",-19.8306212939886,2000-12-15,"none"
"303",60.8308586241779,2000-12-16,"none"
"304",109.053203971712,2000-12-17,"none"
"305",128.634811501354,2000-12-18,"none"
"306",123.238071932949,2000-12-19,"none"
"307",96.3807510900322,2000-12-20,"none"
"308",51.4280781166626,2000-12-21,"none"
"309",-8.41444153704211,2000-12-22,"none"
"310",-80.1074729974826,2000-12-23,"none"
"311",-160.783545726543,2000-12-24,"none"
"312",-247.751983554543,2000-12-25,"none"
"313",-338.50306280772,2000-12-26,"none"
"314",-430.711392779245,2000-12-27,"none"
"315",-522.23851523705,2000-12-28,"none"
"316",-611.134722103692,2000-12-29,"none"
"317",-695.640092879507,2000-12-30,"none"
"318",-774.184755809485,2001-01-01,"none"
"319",-845.388379194917,2001-01-01,"none"
"320",-908.058901634635,2001-01-02,"none"
"321",-961.190512326937,2001-01-03,"none"
"322",-1003.96089486993,2001-01-04,"none"
"323",-1035.72775026062,2001-01-06,"none"
"324",-1056.0246170025,2001-01-06,"none"
"325",-1064.55600838247,2001-01-07,"none"
"326",-1061.1918890631,2001-01-08,"none"
"327",-1045.96151515325,2001-01-09,"none"
"328",-1019.04666385907,2001-01-10,"none"
"329",-980.774280675072,2001-01-12,"none"
"330",-931.608573846808,2001-01-12,"none"
"331",-872.142587513784,2001-01-13,"none"
"332",-803.089286528452,2001-01-14,"none"
"333",-725.272187421581,2001-01-15,"none"
"334",-639.61557136719,2001-01-17,"none"
"335",-547.134316264923,2001-01-18,"none"
"336",-448.923386209851,2001-01-18,"none"
"337",-346.147017665297,2001-01-19,"none"
"338",-240.027642564811,2001-01-20,"none"
"339",-131.834589377179,2001-01-21,"none"
"340",-22.8726038364007,2001-01-23,"none"
"341",85.5297684069839,2001-01-23,"none"
"342",192.031894539159,2001-01-24,"none"
"343",295.292819768639,2001-01-25,"none"
"344",393.983041808534,2001-01-26,"none"
"345",486.796251486821,2001-01-27,"none"
"346",572.460996405114,2001-01-29,"none"
"347",649.752224795493,2001-01-29,"none"
"348",717.502667073741,2001-01-30,"none"
"349",774.614013067702,2001-01-31,"none"
"350",820.067843511734,2001-02-01,"none"
"351",852.936275119239,2001-02-03,"none"
"352",872.392279412757,2001-02-04,"none"
"353",877.719636452874,2001-02-04,"none"
"354",868.32248570986,2001-02-05,"none"
"355",843.734437523534,2001-02-06,"none"
"356",803.627209913587,2001-02-07,"none"
"357",747.81875693679,2001-02-09,"none"
"358",676.28085630316,2001-02-09,"none"
"359",589.146125605032,2001-02-10,"none"
"360",486.714438228032,2001-02-11,"none"
"361",369.45871182705,2001-02-12,"none"
"362",238.030044150975,2001-02-13,"none"
"363",93.2621729730889,2001-02-15,"none"
"364",-63.8247610610621,2001-02-15,"none"
"365",-232.021167741638,2001-02-16,"none"
"366",-409.925693646044,2001-02-17,"none"
"367",-595.943656188357,2001-02-18,"none"
"368",-788.286237731457,2001-02-20,"none"
"369",-984.970449797704,2001-02-21,"none"
"370",-1183.8198750474,2001-02-21,"none"
"371",-1382.46619229669,2001-02-22,"none"
"372",-1578.35148742645,2001-02-23,"none"
"373",-1768.73135059912,2001-02-24,"none"
"374",-1950.6787577519,2001-02-26,"none"
"375",-2121.08873188913,2001-02-27,"none"
"376",-2276.68377725083,2001-02-27,"none"
"377",-2414.02007700248,2001-02-28,"none"
"378",-2529.49444267906,2001-03-01,"none"
"379",-2619.35200122187,2001-03-02,"none"
"380",-2679.69460309862,2001-03-04,"none"
"381",-1424.26844429127,2001-03-04,"none"
"382",-1402.0086972409,2001-03-05,"none"
"383",-1378.9088968512,2001-03-06,"none"
"384",-1354.96245800166,2001-03-07,"none"
"385",-1330.1643952729,2001-03-09,"none"
"386",-1304.51137496847,2001-03-10,"none"
"387",-1278.00176281194,2001-03-10,"none"
"388",-1250.63566715874,2001-03-11,"none"
"389",-1222.41497757481,2001-03-12,"none"
"390",-1193.34339864622,2001-03-13,"none"
"391",-1163.42647889711,2001-03-15,"none"
"392",-1132.67163470643,2001-03-16,"none"
"393",-1101.08816912771,2001-03-16,"none"
"394",-1068.68728552986,2001-03-17,"none"
"395",-1035.4820959912,2001-03-18,"none"
"396",-1001.48762439332,2001-03-19,"none"
"397",-966.72080417582,2001-03-21,"none"
"398",-931.200470727793,2001-03-21,"none"
"399",-894.947348406546,2001-03-22,"none"
"400",-857.984032188933,2001-03-23,"none"
"401",-820.334963975596,2001-03-24,"none"
"402",-782.026403583036,2001-03-26,"none"
"403",-743.086394473485,2001-03-27,"none"
"404",-703.544724286824,2001-03-27,"none"
"405",-663.432880253702,2001-03-28,"none"
"406",-622.783999582945,2001-03-29,"none"
"407",-581.632814930809,2001-03-30,"none"
"408",-540.01559507312,2001-04-01,"none"
"409",-497.970080915163,2001-04-02,"none"
"410",-455.535416987245,2001-04-02,"none"
"411",-412.752078586659,2001-04-03,"none"
"412",-369.661794739333,2001-04-04,"none"
"413",-326.307467166259,2001-04-05,"none"
"414",-282.733085451468,2001-04-07,"none"
"415",-238.983638619154,2001-04-08,"none"
"416",-195.105023338166,2001-04-08,"none"
"417",-151.143948981877,2001-04-09,"none"
"418",-107.14783978073,2001-04-10,"none"
"419",-63.1647343136294,2001-04-12,"none"
"420",-19.2431825920466,2001-04-13,"none"
"421",24.5678590014948,2001-04-13,"none"
"422",68.2191346526279,2001-04-14,"none"
"423",111.661197657742,2001-04-15,"none"
"424",154.844520290766,2001-04-16,"none"
"425",197.719604710088,2001-04-18,"none"
"426",240.237094618069,2001-04-19,"none"
"427",282.347887382379,2001-04-19,"none"
"428",324.003246326314,2001-04-20,"none"
"429",365.154912893676,2001-04-21,"none"
"430",405.755218393214,2001-04-22,"none"
"431",445.757195027662,2001-04-24,"none"
"432",485.114685913378,2001-04-25,"none"
"433",523.782453798233,2001-04-25,"none"
"434",561.716288187876,2001-04-26,"none"
"435",598.873110593794,2001-04-27,"none"
"436",635.211077620502,2001-04-28,"none"
"437",670.689681614148,2001-04-30,"none"
"438",705.269848600135,2001-04-30,"none"
"439",738.914033243827,2001-05-01,"none"
"440",771.586310575287,2001-05-02,"none"
"441",803.252464226644,2001-05-03,"none"
"442",833.880070939217,2001-05-05,"none"
"443",863.438581106343,2001-05-06,"none"
"444",891.89939512775,2001-05-06,"none"
"445",919.235935361398,2001-05-07,"none"
"446",945.423713469755,2001-05-08,"none"
"447",970.440392968787,2001-05-09,"none"
"448",994.265846799974,2001-05-11,"none"
"449",1016.88220975811,2001-05-12,"none"
"450",1038.27392562054,2001-05-12,"none"
"451",1058.42778883697,2001-05-13,"none"
"452",1077.33298065248,2001-05-14,"none"
"453",1094.98109955097,2001-05-15,"none"
"454",1111.36618592007,2001-05-17,"none"
"455",1126.48474085397,2001-05-17,"none"
"456",1140.33573902505,2001-05-18,"none"
"457",1152.92063557079,2001-05-19,"none"
"458",1164.24336695751,2001-05-20,"none"
"459",1174.31034579826,2001-05-22,"none"
"460",1183.13044961752,2001-05-23,"none"
"461",1190.71500357118,2001-05-23,"none"
"462",1197.07775714594,2001-05-24,"none"
"463",1202.23485487758,2001-05-25,"none"
"464",1206.20480114361,2001-05-26,"none"
"465",1209.00841910067,2001-05-28,"none"
"466",1210.66880385271,2001-05-29,"none"
"467",1211.21126995094,2001-05-29,"none"
"468",1210.66329334126,2001-05-30,"none"
"469",1209.05444788951,2001-05-31,"none"
"470",1206.41633662927,2001-06-01,"none"
"471",1202.78251789056,2001-06-03,"none"
"472",1198.18842648143,2001-06-04,"none"
"473",1192.67129010753,2001-06-04,"none"
"474",1186.27004122732,2001-06-05,"none"
"475",1179.02522455268,2001-06-06,"none"
"476",1170.97890041631,2001-06-08,"none"
"477",1162.1745442383,2001-06-09,"none"
"478",1152.65694233481,2001-06-09,"none"
"479",1142.47208432148,2001-06-10,"none"
"480",1131.66705237352,2001-06-11,"none"
"481",1120.28990761286,2001-06-12,"none"
"482",1108.38957390068,2001-06-14,"none"
"483",1096.01571932068,2001-06-15,"none"
"484",1083.2186356449,2001-06-15,"none"
"485",1070.04911607958,2001-06-16,"none"
"486",1056.55833159333,2001-06-17,"none"
"487",1042.79770613426,2001-06-18,"none"
"488",1028.81879104561,2001-06-20,"none"
"489",1014.67313899253,2001-06-21,"none"
"490",1000.41217771382,2001-06-21,"none"
"491",986.087083913779,2001-06-22,"none"
"492",971.748657609267,2001-06-23,"none"
"493",957.447197246338,2001-06-25,"none"
"494",943.232375899385,2001-06-26,"none"
"495",929.153118863368,2001-06-26,"none"
"496",915.257482946575,2001-06-27,"none"
"497",901.59253776749,2001-06-28,"none"
"498",888.204249354549,2001-06-29,"none"
"499",875.137366342191,2001-07-01,"none"
"500",862.435309050302,2001-07-02,"none"
"501",850.140061727192,2001-07-02,"none"
"502",838.292068228544,2001-07-03,"none"
"503",826.930131396323,2001-07-04,"none"
"504",816.091316392588,2001-07-05,"none"
"505",805.810858233325,2001-07-07,"none"
"506",796.122073757063,2001-07-08,"none"
"507",787.056278251999,2001-07-08,"none"
"508",778.642706953751,2001-07-09,"none"
"509",770.908441613769,2001-07-10,"none"
"510",763.878342325678,2001-07-12,"none"
"511",757.574984783758,2001-07-13,"none"
"512",752.018603134076,2001-07-13,"none"
"513",747.227038564824,2001-07-14,"none"
"514",743.215693767953,2001-07-15,"none"
"515",739.997493389443,2001-07-16,"none"
"516",737.582850570521,2001-07-18,"none"
"517",735.979639666726,2001-07-19,"none"
"518",735.193175216253,2001-07-19,"none"
"519",735.22619721315,2001-07-20,"none"
"520",736.078862725135,2001-07-21,"none"
"521",737.748743879736,2001-07-22,"none"
"522",740.230832226392,2001-07-24,"none"
"523",743.517549466084,2001-07-25,"none"
"524",747.59876452396,2001-07-25,"none"
"525",752.461816924413,2001-07-26,"none"
"526",758.091546412162,2001-07-27,"none"
"527",764.470328747092,2001-07-28,"none"
"528",771.578117585064,2001-07-30,"none"
"529",779.392492341491,2001-07-31,"none"
"530",787.888711919416,2001-07-31,"none"
"531",797.039774169016,2001-08-01,"none"
"532",806.816480931012,2001-08-02,"none"
"533",817.187508502375,2001-08-04,"none"
"534",828.119483349078,2001-08-05,"none"
"535",839.577062877424,2001-08-05,"none"
"536",851.52302106277,2001-08-06,"none"
"537",863.918338722258,2001-08-07,"none"
"538",876.722298206484,2001-08-08,"none"
"539",889.892582274038,2001-08-10,"none"
"540",903.385376902273,2001-08-11,"none"
"541",917.155477777958,2001-08-11,"none"
"542",931.156400202164,2001-08-12,"none"
"543",945.340492135389,2001-08-13,"none"
"544",959.659050101022,2001-08-14,"none"
"545",974.06243765831,2001-08-16,"none"
"546",988.500206149583,2001-08-17,"none"
"547",1002.92121742101,2001-08-17,"none"
"548",1017.2737682114,2001-08-18,"none"
"549",1031.50571589948,2001-08-19,"none"
"550",1045.56460529703,2001-08-21,"none"
"551",1059.39779617276,2001-08-22,"none"
"552",1072.95259119028,2001-08-22,"none"
"553",1086.17636394282,2001-08-23,"none"
"554",1099.01668676722,2001-08-24,"none"
"555",1111.42145802085,2001-08-25,"none"
"556",1123.33902850659,2001-08-27,"none"
"557",1134.71832673354,2001-08-28,"none"
"558",1145.50898270455,2001-08-28,"none"
"559",1155.66144992548,2001-08-29,"none"
"560",1165.12712533626,2001-08-30,"none"
"561",1173.85846686924,2001-08-31,"none"
"562",1181.80910834678,2001-09-02,"none"
"563",1188.93397143715,2001-09-03,"none"
"564",1195.18937439555,2001-09-03,"none"
"565",1200.53313732581,2001-09-04,"none"
"566",1204.92468370727,2001-09-05,"none"
"567",1208.32513794127,2001-09-07,"none"
"568",1210.69741868228,2001-09-08,"none"
"569",1212.00632772959,2001-09-08,"none"
"570",1212.21863426715,2001-09-09,"none"
"571",1211.30315425138,2001-09-10,"none"
"572",1209.23082475933,2001-09-11,"none"
"573",1205.97477312272,2001-09-13,"none"
"574",1201.51038068712,2001-09-14,"none"
"575",1195.81534104907,2001-09-14,"none"
"576",1188.86971263877,2001-09-15,"none"
"577",1180.65596553029,2001-09-16,"none"
"578",1171.15902237615,2001-09-17,"none"
"579",1160.36629337854,2001-09-19,"none"
"580",1148.26770522453,2001-09-20,"none"
"581",1134.85572392845,2001-09-20,"none"
"582",1120.12537153992,2001-09-21,"none"
"583",1104.07423669222,2001-09-22,"none"
"584",1086.702478981,2001-09-24,"none"
"585",1068.01282717941,2001-09-25,"none"
"586",1048.01057131149,2001-09-26,"none"
"587",1026.70354862104,2001-09-26,"none"
"588",1004.10212348911,2001-09-27,"none"
"589",980.219161368289,2001-09-28,"none"
"590",955.069996817319,2001-09-30,"none"
"591",928.672395734526,2001-10-01,"none"
"592",901.046511902985,2001-10-01,"none"
"593",872.214837974914,2001-10-02,"none"
"594",842.202151036565,2001-10-03,"none"
"595",811.035452908552,2001-10-04,"none"
"596",778.743905349664,2001-10-06,"none"
"597",745.358760344886,2001-10-07,"none"
"598",710.913285670494,2001-10-07,"none"
"599",675.442685940857,2001-10-08,"none"
"600",638.984019352533,2001-10-09,"none"
"601",601.576110351836,2001-10-11,"none"
"602",563.259458461939,2001-10-12,"none"
"603",524.076143514825,2001-10-13,"none"
"604",484.069727542,2001-10-13,"none"
"605",443.285153585747,2001-10-14,"none"
"606",401.768641700027,2001-10-15,"none"
"607",359.567582416474,2001-10-17,"none"
"608",316.730427956814,2001-10-18,"none"
"609",273.306581477894,2001-10-18,"none"
"610",229.346284639937,2001-10-19,"none"
"611",184.900503791852,2001-10-20,"none"
"612",140.020815070351,2001-10-21,"none"
"613",94.7592887113644,2001-10-23,"none"
"614",49.1683728733256,2001-10-24,"none"
"615",3.30077727238745,2001-10-24,"none"
"616",-42.7906430711182,2001-10-25,"none"
"617",-89.0530036766828,2001-10-26,"none"
"618",-135.433505742112,2001-10-27,"none"
"619",-181.879550283118,2001-10-29,"none"
"620",-228.33885098443,2001-10-30,"none"
"621",-274.759545477181,2001-10-30,"none"
"622",-321.090304762332,2001-10-31,"none"
"623",-367.280440505928,2001-11-01,"none"
"624",-413.280009938364,2001-11-03,"none"
"625",-459.039918097326,2001-11-04,"none"
"626",-504.512017161729,2001-11-05,"none"
"627",-549.649202632914,2001-11-05,"none"
"628",-594.405506128204,2001-11-06,"none"
"629",-638.736184562171,2001-11-07,"none"
"630",-682.597805500991,2001-11-09,"none"
"631",-725.948328486514,2001-11-10,"none"
"632",-768.747182137978,2001-11-10,"none"
"633",-810.955336851307,2001-11-11,"none"
"634",-852.535372928447,2001-11-12,"none"
"635",-893.451543981859,2001-11-13,"none"
"636",-933.669835472673,2001-11-15,"none"
"637",-973.158018254475,2001-11-16,"none"
"638",-1011.88569700869,2001-11-16,"none"
"639",-1049.82435347157,2001-11-17,"none"
"640",-1086.94738436726,2001-11-18,"none"
