,DayOfYear,DetailedQA,EVI,NDVI,RelativeAzimuth,SolarZenith,SummaryQA,ViewZenith,cluster,millis,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,system:index,Timestamp,Jdate
0,58.0,2062.539313943933,4192.533925399644,6180.0355638745905,-16960.32616737254,2139.877406231395,3,1648.0986842105262,0,950832000000,717.9536068651113,3343.0332402234635,754.6482107886773,1288.9609548482606,2000_02_18,2000-02-18,2451592.5
1,74.0,2061.306960383842,4320.731337325349,5792.135039717564,1945.5442898723443,2404.9220879403447,3,1359.712137898013,0,952214400000,923.8205215035557,3918.6644750359565,911.4202801867912,1608.2438585979628,2000_03_05,2000-03-05,2451608.5
2,85.0,2099.9710247301823,5918.53512,8225.383399701344,2778.8372619799657,2882.965879766797,1,4691.327782436803,0,953596800000,368.1595109882113,3727.5276794563215,240.20863188347295,807.7450588939909,2000_03_21,2000-03-21,2451624.5
3,100.0,2430.539163205002,5468.422687152664,7715.380533137686,4160.560542372881,2747.8135179153096,3,1328.5163279485844,0,954979200000,431.5889274691358,3661.882483918852,429.6479896238651,1000.6547665944455,2000_04_06,2000-04-06,2451640.5
4,120.0,2110.744308202154,4959.499483547293,8609.659419989213,-11963.632015721505,2829.4324598553026,0,1808.4672167818262,0,956361600000,203.64017241102016,2799.525060719806,143.33549439347604,487.26915817289546,2000_04_22,2000-04-22,2451656.5
5,138.0,2115.122951265188,5230.872141600704,8497.311447208085,6099.231615954463,3385.900290146189,0,1482.686648971009,0,957744000000,243.42570012805524,3063.873959341723,167.06616401501313,683.245828698554,2000_05_08,2000-05-08,2451672.5
6,152.0,2112.0,4871.68974085907,8488.361207587497,-11200.140736036046,3444.0,0,1648.060236060236,0,959126400000,221.34546782100762,2759.213143631436,152.41283692069032,459.44903543576413,2000_05_24,2000-05-24,2451688.5
7,161.0,2112.0,5079.38257339163,8648.00931076179,-11363.784444696026,3622.0,0,209.92877039395145,0,960508800000,209.39917667238421,2935.4626641137856,122.0,491.2714743143533,2000_06_09,2000-06-09,2451704.5
8,177.0,2112.0,5136.789597552365,8497.907302103078,-10814.955857203933,3708.0,0,291.24974670719354,0,961891200000,235.140937829294,2998.6242740998837,157.48034843928238,1030.0,2000_06_25,2000-06-25,2451720.5
9,193.0,2112.0,5095.4003766478345,8392.636363636364,-11469.084835795433,3629.4679370517074,0,294.95360950598194,0,963273600000,257.2544649671806,2966.922362950788,180.47064627528368,524.2268010672991,2000_07_11,2000-07-11,2451736.5
10,209.0,2112.0,5255.641304347826,8368.13371216514,-11870.01077567014,3420.0,0,147.4487388120423,0,964656000000,273.568281938326,3051.3938437253355,198.33212716464203,945.5458018792667,2000_07_27,2000-07-27,2451752.5
11,234.0,2181.0,5358.240836567486,8272.12047191758,4929.903830250272,2937.3974688423486,1,1286.4572143233281,0,966038400000,313.55781741867787,3239.4518860662047,224.5750727232043,1083.333201218757,2000_08_12,2000-08-12,2451768.5
